,caseid,task,user,start_timestamp,end_timestamp
40,gen-Case082,start,Role 2,2012-03-23 01:16:18,2012-03-23 02:58:24
41,gen-Case082,start,Role 2,2012-03-23 14:04:34,2012-03-23 15:54:53
42,gen-Case082,start,Role 2,2012-03-24 02:10:36,2012-03-24 04:10:47
43,gen-Case082,start,Role 2,2012-03-24 13:47:53,2012-03-24 15:52:04
44,gen-Case082,start,Role 2,2012-03-25 01:38:28,2012-03-25 03:42:04
45,gen-Case082,start,Role 2,2012-03-25 13:30:15,2012-03-25 15:32:34
46,gen-Case082,start,Role 2,2012-03-26 01:16:55,2012-03-26 03:19:02
47,gen-Case082,start,Role 2,2012-03-26 13:01:54,2012-03-26 15:03:58
48,gen-Case082,start,Role 2,2012-03-27 00:45:56,2012-03-27 02:47:58
49,gen-Case082,start,Role 9,2012-03-27 12:29:56,2012-03-27 14:31:58
50,gen-Case082,start,Role 2,2012-03-27 18:15:22,2012-03-27 20:08:41
51,gen-Case082,start,Role 2,2012-03-28 06:40:32,2012-03-28 08:34:08
52,gen-Case082,start,Role 3,2012-03-28 18:27:49,2012-03-28 20:26:37
53,gen-Case082,start,Role 9,2012-03-29 00:19:46,2012-03-29 02:12:02
54,gen-Case082,start,Role 13,2012-03-29 05:22:25,2012-03-29 06:59:58
55,gen-Case082,start,Role 6,2012-03-29 15:50:35,2012-03-29 17:14:35
56,gen-Case082,start,Role 9,2012-03-29 20:01:08,2012-03-29 21:13:16
57,gen-Case082,start,Role 6,2012-03-29 23:29:11,2012-03-30 00:57:52
58,gen-Case082,start,Role 6,2012-03-30 01:49:57,2012-03-30 03:26:15
59,gen-Case082,start,Role 3,2012-03-30 03:58:09,2012-03-30 05:55:37
60,gen-Case082,start,Role 1,2012-03-30 08:25:59,2012-03-30 10:08:56
61,gen-Case082,start,Role 1,2012-03-30 11:21:52,2012-03-30 13:31:01
62,gen-Case082,start,Role 4,2012-03-30 15:04:56,2012-03-30 16:59:18
63,gen-Case082,start,Role 1,2012-03-30 23:19:47,2012-03-31 00:46:08
64,gen-Case082,start,Role 6,2012-03-31 02:40:13,2012-03-31 04:21:38
65,gen-Case082,start,Role 6,2012-03-31 07:28:21,2012-03-31 08:53:54
66,gen-Case082,start,Role 10,2012-03-31 10:09:23,2012-03-31 11:37:53
67,gen-Case082,start,Role 6,2012-03-31 12:21:43,2012-03-31 14:12:40
68,gen-Case082,start,Role 5,2012-03-31 14:54:45,2012-03-31 16:52:28
69,gen-Case082,start,end,2012-03-31 18:46:35,2012-03-31 20:07:38
70,gen-Case082,start,Role 1,2012-04-01 02:44:55,2012-04-01 04:13:57
71,gen-Case082,start,Role 5,2012-04-01 06:08:10,2012-04-01 07:45:34
72,gen-Case082,start,Role 4,2012-04-01 16:03:58,2012-04-01 17:02:49
73,gen-Case082,start,Role 3,2012-04-01 21:23:49,2012-04-01 22:37:59
74,gen-Case082,start,Role 3,2012-04-02 02:55:02,2012-04-02 04:16:38
75,gen-Case082,start,Role 12,2012-04-02 08:08:45,2012-04-02 09:24:21
76,gen-Case082,start,end,2012-04-02 11:15:07,2012-04-02 12:24:06
77,gen-Case082,start,Role 3,2012-04-02 18:53:16,2012-04-02 20:18:31
78,gen-Case082,start,Role 6,2012-04-02 23:49:49,2012-04-03 01:15:14
79,gen-Case082,start,Role 6,2012-04-03 03:18:57,2012-04-03 04:42:34
80,gen-Case082,start,Role 1,2012-04-03 05:51:30,2012-04-03 07:18:39
81,gen-Case082,start,Role 3,2012-04-03 08:03:52,2012-04-03 10:24:28
82,gen-Case082,start,Role 1,2012-04-03 13:48:23,2012-04-03 15:24:47
83,gen-Case082,start,Role 1,2012-04-03 16:51:09,2012-04-03 18:48:16
84,gen-Case082,start,Role 3,2012-04-03 20:34:46,2012-04-03 22:25:32
85,gen-Case082,start,Role 6,2012-04-04 03:02:57,2012-04-04 04:27:50
86,gen-Case082,start,Role 5,2012-04-04 06:38:46,2012-04-04 08:01:51
87,gen-Case082,start,Role 1,2012-04-04 12:25:53,2012-04-04 13:29:07
88,gen-Case082,start,Role 1,2012-04-04 14:29:08,2012-04-04 16:08:53
89,gen-Case082,start,Role 1,2012-04-04 18:00:02,2012-04-04 20:01:00
90,gen-Case082,start,Role 1,2012-04-04 21:39:07,2012-04-04 23:30:01
91,gen-Case082,start,Role 6,2012-04-05 01:00:56,2012-04-05 02:48:22
92,gen-Case082,start,Role 1,2012-04-05 04:56:02,2012-04-05 06:26:46
93,gen-Case082,start,Role 6,2012-04-05 07:44:05,2012-04-05 09:54:24
94,gen-Case082,start,Role 6,2012-04-05 11:18:04,2012-04-05 12:59:45
95,gen-Case082,start,Role 6,2012-04-05 14:02:31,2012-04-05 15:44:24
96,gen-Case082,start,Role 3,2012-04-05 16:32:50,2012-04-05 18:19:55
97,gen-Case082,start,Role 1,2012-04-05 20:38:17,2012-04-05 22:19:12
98,gen-Case082,start,Role 1,2012-04-05 23:30:38,2012-04-06 01:38:59
99,gen-Case082,start,Role 1,2012-04-06 03:13:07,2012-04-06 05:07:40
100,gen-Case082,start,Role 3,2012-04-06 06:48:39,2012-04-06 08:39:57
101,gen-Case082,start,Role 3,2012-04-06 13:11:50,2012-04-06 14:38:04
102,gen-Case082,start,Role 3,2012-04-06 18:57:16,2012-04-06 20:21:57
103,gen-Case082,start,Role 3,2012-04-07 00:24:57,2012-04-07 01:47:46
104,gen-Case082,start,Role 3,2012-04-07 05:38:06,2012-04-07 07:00:40
105,gen-Case082,start,Role 5,2012-04-07 10:42:27,2012-04-07 12:06:35
106,gen-Case082,start,Role 9,2012-04-07 19:54:26,2012-04-07 20:55:37
107,gen-Case082,start,Role 9,2012-04-07 22:39:38,2012-04-07 23:44:06
108,gen-Case082,start,Role 1,2012-04-08 01:26:23,2012-04-08 03:00:21
109,gen-Case082,start,Role 6,2012-04-08 04:04:27,2012-04-08 06:12:31
110,gen-Case082,start,Role 9,2012-04-08 07:26:03,2012-04-08 09:04:15
111,gen-Case082,start,Role 5,2012-04-08 10:36:54,2012-04-08 12:16:20
112,gen-Case082,start,Role 1,2012-04-08 14:54:23,2012-04-08 16:04:17
113,gen-Case082,start,Role 1,2012-04-08 17:05:12,2012-04-08 18:52:15
114,gen-Case082,start,Role 6,2012-04-08 20:50:28,2012-04-08 22:47:32
115,gen-Case082,start,Role 9,2012-04-09 00:36:07,2012-04-09 02:03:18
116,gen-Case082,start,Role 3,2012-04-09 03:26:54,2012-04-09 04:56:53
117,gen-Case082,start,Role 6,2012-04-09 07:38:27,2012-04-09 09:10:52
118,gen-Case082,start,Role 8,2012-04-09 10:29:40,2012-04-09 12:02:13
119,gen-Case082,start,Role 1,2012-04-09 13:28:54,2012-04-09 15:02:10
120,gen-Case082,start,start,2012-04-09 16:01:15,2012-04-09 18:21:12
121,gen-Case082,start,end,2012-04-09 19:24:59,2012-04-09 21:04:53
122,gen-Case082,start,Role 3,2012-04-10 03:32:24,2012-04-10 05:04:32
123,gen-Case082,start,Role 1,2012-04-10 08:48:54,2012-04-10 10:15:16
124,gen-Case082,start,Role 6,2012-04-10 11:54:58,2012-04-10 13:43:33
125,gen-Case082,start,Role 7,2012-04-10 15:35:51,2012-04-10 16:58:12
126,gen-Case082,start,Role 2,2012-04-11 09:17:58,2012-04-11 10:48:51
127,gen-Case082,start,Role 2,2012-04-11 22:01:18,2012-04-11 23:48:35
128,gen-Case082,start,Role 2,2012-04-12 10:03:38,2012-04-12 11:52:28
129,gen-Case082,start,Role 2,2012-04-12 21:56:14,2012-04-12 23:51:11
130,gen-Case082,start,Role 2,2012-04-13 09:04:33,2012-04-13 11:06:07
131,gen-Case082,start,Role 2,2012-04-13 20:48:29,2012-04-13 22:50:27
132,gen-Case082,start,Role 3,2012-04-14 08:32:50,2012-04-14 10:34:43
133,gen-Case082,start,Role 9,2012-04-14 14:49:32,2012-04-14 16:42:17
134,gen-Case082,start,Role 9,2012-04-14 19:43:14,2012-04-14 21:24:33
135,gen-Case082,start,Role 1,2012-04-14 23:34:51,2012-04-15 01:15:53
136,gen-Case082,start,Role 6,2012-04-15 02:27:13,2012-04-15 04:47:57
137,gen-Case082,start,Role 6,2012-04-15 06:20:07,2012-04-15 08:03:45
138,gen-Case082,start,Role 6,2012-04-15 09:20:40,2012-04-15 10:59:26
139,gen-Case082,start,Role 5,2012-04-15 11:53:26,2012-04-15 13:40:29
140,gen-Case082,start,Role 1,2012-04-15 15:40:54,2012-04-15 16:59:14
141,gen-Case082,start,Role 3,2012-04-15 18:01:54,2012-04-15 19:55:03
142,gen-Case082,start,Role 3,2012-04-16 00:22:54,2012-04-16 01:52:24
143,gen-Case082,start,Role 3,2012-04-16 05:19:01,2012-04-16 06:39:15
144,gen-Case082,start,end,2012-04-16 10:00:04,2012-04-16 11:19:16
145,gen-Case082,start,Role 3,2012-04-16 19:12:56,2012-04-16 20:30:56
146,gen-Case082,start,Role 5,2012-04-17 00:43:17,2012-04-17 01:58:59
147,gen-Case082,start,end,2012-04-17 12:43:50,2012-04-17 13:39:51
148,gen-Case082,start,Role 3,2012-04-17 20:00:10,2012-04-17 21:09:54
149,gen-Case082,start,Role 7,2012-04-18 00:37:05,2012-04-18 01:55:59
150,gen-Case082,start,Role 7,2012-04-18 15:17:32,2012-04-18 16:44:40
151,gen-Case082,start,Role 2,2012-04-19 02:15:02,2012-04-19 03:55:15
152,gen-Case082,start,Role 2,2012-04-19 12:23:22,2012-04-19 14:16:21
153,gen-Case082,start,Role 2,2012-04-20 00:24:45,2012-04-20 02:24:36
154,gen-Case082,start,Role 2,2012-04-20 11:58:52,2012-04-20 14:02:06
155,gen-Case082,start,Role 3,2012-04-20 23:40:55,2012-04-21 01:43:48
156,gen-Case082,start,Role 2,2012-04-21 05:57:52,2012-04-21 07:50:32
157,gen-Case082,start,Role 2,2012-04-21 17:56:47,2012-04-21 19:43:49
158,gen-Case082,start,Role 9,2012-04-22 06:01:59,2012-04-22 07:54:51
159,gen-Case082,start,Role 2,2012-04-22 11:17:34,2012-04-22 13:06:29
160,gen-Case082,start,Role 2,2012-04-23 00:19:09,2012-04-23 02:09:08
161,gen-Case082,start,Role 2,2012-04-23 11:49:53,2012-04-23 13:47:41
162,gen-Case082,start,Role 9,2012-04-23 23:30:44,2012-04-24 01:29:03
163,gen-Case082,start,Role 3,2012-04-24 05:12:20,2012-04-24 07:00:20
164,gen-Case082,start,Role 2,2012-04-24 10:56:19,2012-04-24 12:41:43
165,gen-Case082,start,start,2012-04-24 22:57:09,2012-04-25 00:41:40
166,gen-Case082,start,Role 9,2012-04-25 03:54:32,2012-04-25 05:22:42
167,gen-Case082,start,Role 9,2012-04-25 07:39:35,2012-04-25 09:14:25
168,gen-Case082,start,Role 9,2012-04-25 10:33:28,2012-04-25 12:21:55
169,gen-Case082,start,Role 2,2012-04-25 13:33:25,2012-04-25 15:25:44
170,gen-Case082,start,Role 2,2012-04-26 01:49:43,2012-04-26 03:25:17
171,gen-Case082,start,Role 2,2012-04-26 13:40:58,2012-04-26 15:25:37
172,gen-Case082,start,Role 2,2012-04-27 01:45:44,2012-04-27 03:35:20
173,gen-Case082,start,Role 2,2012-04-27 13:47:25,2012-04-27 15:41:17
0,gen-Case083,Rework Milling,Role 1,2012-03-13 00:00:07,2012-03-13 01:53:07
1,gen-Case083,Turning,Role 1,2012-03-13 02:06:12,2012-03-13 04:25:45
2,gen-Case083,Turning,Role 1,2012-03-13 04:56:05,2012-03-13 07:17:00
3,gen-Case083,Turning,Role 1,2012-03-13 08:22:01,2012-03-13 10:30:08
4,gen-Case083,Turning,Role 1,2012-03-13 11:58:44,2012-03-13 14:03:16
5,gen-Case083,Turning,Role 1,2012-03-13 15:48:09,2012-03-13 18:10:26
6,gen-Case083,Turning,Role 3,2012-03-13 20:08:20,2012-03-13 23:00:58
7,gen-Case083,Turning Q.C.,Role 1,2012-03-14 04:34:48,2012-03-14 06:30:10
8,gen-Case083,Stress Relief,Role 1,2012-03-14 10:45:01,2012-03-14 12:26:38
9,gen-Case083,Lapping,Role 3,2012-03-14 20:47:03,2012-03-14 22:06:15
10,gen-Case083,Final Inspection Q.C.,Role 7,2012-03-15 08:18:38,2012-03-15 09:22:53
11,gen-Case083,Lapping,Role 2,2012-03-15 12:37:11,2012-03-15 13:42:48
12,gen-Case083,Lapping,Role 3,2012-03-15 16:27:47,2012-03-15 17:43:17
13,gen-Case083,Round Grinding,Role 3,2012-03-15 20:05:16,2012-03-15 21:19:03
14,gen-Case083,Round Grinding,Role 2,2012-03-15 23:50:20,2012-03-16 01:07:35
15,gen-Case083,Round Grinding,Role 5,2012-03-16 02:55:49,2012-03-16 04:29:11
16,gen-Case083,Turning & Milling Q.C.,Role 9,2012-03-16 09:38:17,2012-03-16 10:47:51
17,gen-Case083,Lapping,Role 3,2012-03-16 11:41:27,2012-03-16 12:37:02
18,gen-Case083,start,Role 3,2012-03-16 14:50:58,2012-03-16 16:08:56
19,gen-Case083,start,Role 5,2012-03-16 19:54:21,2012-03-16 21:20:41
20,gen-Case083,start,Role 3,2012-03-17 07:50:32,2012-03-17 08:59:55
21,gen-Case083,start,Role 2,2012-03-17 12:07:52,2012-03-17 13:17:11
22,gen-Case083,start,Role 2,2012-03-17 23:09:12,2012-03-18 00:45:41
23,gen-Case083,start,Role 2,2012-03-18 08:55:56,2012-03-18 10:34:58
24,gen-Case083,start,Role 7,2012-03-18 18:43:05,2012-03-18 20:31:23
25,gen-Case083,start,Role 9,2012-03-19 08:18:37,2012-03-19 10:17:41
26,gen-Case083,start,Role 2,2012-03-19 14:17:08,2012-03-19 16:10:22
27,gen-Case083,start,Role 2,2012-03-20 02:53:37,2012-03-20 04:49:23
28,gen-Case083,start,Role 2,2012-03-20 14:54:39,2012-03-20 16:55:01
29,gen-Case083,start,end,2012-03-21 02:35:41,2012-03-21 04:35:12
30,gen-Case083,start,Role 7,2012-03-21 12:03:58,2012-03-21 13:46:53
31,gen-Case083,start,Role 9,2012-03-22 02:50:12,2012-03-22 04:31:45
32,gen-Case083,start,Role 2,2012-03-22 08:15:36,2012-03-22 09:50:52
33,gen-Case083,start,Role 12,2012-03-22 20:23:43,2012-03-22 22:08:43
34,gen-Case083,start,Role 9,2012-03-23 00:19:39,2012-03-23 01:53:18
35,gen-Case083,start,Role 9,2012-03-23 03:47:07,2012-03-23 05:34:11
36,gen-Case083,start,Role 1,2012-03-23 06:59:03,2012-03-23 08:48:06
37,gen-Case083,start,Role 1,2012-03-23 09:49:09,2012-03-23 12:14:25
38,gen-Case083,start,Role 1,2012-03-23 13:44:21,2012-03-23 15:52:09
39,gen-Case083,start,Role 1,2012-03-23 17:34:46,2012-03-23 19:34:56
40,gen-Case083,start,Role 6,2012-03-23 21:24:26,2012-03-23 23:21:45
41,gen-Case083,start,Role 6,2012-03-24 01:30:00,2012-03-24 03:00:15
42,gen-Case083,start,Role 6,2012-03-24 04:21:22,2012-03-24 05:54:21
43,gen-Case083,start,Role 6,2012-03-24 06:45:47,2012-03-24 08:33:09
44,gen-Case083,start,Role 9,2012-03-24 09:14:00,2012-03-24 11:11:11
45,gen-Case083,start,Role 1,2012-03-24 12:05:11,2012-03-24 14:01:37
46,gen-Case083,start,Role 1,2012-03-24 14:56:37,2012-03-24 17:21:15
47,gen-Case083,start,Role 1,2012-03-24 18:41:23,2012-03-24 20:47:03
48,gen-Case083,start,Role 1,2012-03-24 22:22:34,2012-03-25 00:18:15
49,gen-Case083,start,Role 1,2012-03-25 02:04:11,2012-03-25 03:59:48
50,gen-Case083,start,Role 6,2012-03-25 05:47:50,2012-03-25 07:45:25
51,gen-Case083,start,Role 6,2012-03-25 09:51:54,2012-03-25 11:22:00
52,gen-Case083,start,Role 6,2012-03-25 12:43:27,2012-03-25 14:16:35
53,gen-Case083,start,Role 6,2012-03-25 15:08:01,2012-03-25 16:55:23
54,gen-Case083,start,Role 9,2012-03-25 17:36:14,2012-03-25 19:33:25
55,gen-Case083,start,Role 1,2012-03-25 20:27:22,2012-03-25 22:23:48
56,gen-Case083,start,Role 1,2012-03-25 23:18:46,2012-03-26 01:43:24
57,gen-Case083,start,Role 1,2012-03-26 03:03:32,2012-03-26 05:09:13
58,gen-Case083,start,end,2012-03-26 06:44:43,2012-03-26 08:40:24
59,gen-Case083,start,Role 9,2012-03-26 18:40:56,2012-03-26 20:00:30
60,gen-Case083,start,Role 5,2012-03-26 23:52:26,2012-03-27 01:09:50
61,gen-Case083,start,Role 3,2012-03-27 07:54:14,2012-03-27 08:54:53
62,gen-Case083,start,Role 3,2012-03-27 11:29:36,2012-03-27 12:39:59
63,gen-Case083,start,Role 9,2012-03-27 15:33:56,2012-03-27 17:01:08
64,gen-Case083,start,Role 5,2012-03-27 19:16:09,2012-03-27 20:40:36
65,gen-Case083,start,Role 9,2012-03-28 01:53:23,2012-03-28 02:58:22
66,gen-Case083,start,Role 9,2012-03-28 04:27:17,2012-03-28 05:37:59
67,gen-Case083,start,Role 6,2012-03-28 07:12:15,2012-03-28 08:50:57
68,gen-Case083,start,Role 3,2012-03-28 09:50:26,2012-03-28 11:27:25
69,gen-Case083,start,Role 1,2012-03-28 13:54:26,2012-03-28 15:30:14
70,gen-Case083,start,Role 3,2012-03-28 16:47:23,2012-03-28 18:56:30
71,gen-Case083,start,Role 1,2012-03-28 22:57:45,2012-03-29 00:24:49
72,gen-Case083,start,Role 3,2012-03-29 01:57:53,2012-03-29 03:48:44
73,gen-Case083,start,Role 6,2012-03-29 08:19:27,2012-03-29 09:45:17
74,gen-Case083,start,Role 6,2012-03-29 12:04:57,2012-03-29 13:26:14
75,gen-Case083,start,Role 2,2012-03-29 14:53:03,2012-03-29 16:22:44
76,gen-Case083,start,end,2012-03-30 02:49:54,2012-03-30 04:22:32
77,gen-Case083,start,Role 3,2012-03-30 09:49:19,2012-03-30 11:27:18
78,gen-Case083,start,Role 3,2012-03-30 15:29:22,2012-03-30 16:53:40
79,gen-Case083,start,Role 9,2012-03-30 21:06:53,2012-03-30 22:27:44
80,gen-Case083,start,Role 1,2012-03-31 00:24:23,2012-03-31 01:47:00
81,gen-Case083,start,Role 6,2012-03-31 02:53:54,2012-03-31 04:53:07
82,gen-Case083,start,Role 6,2012-03-31 06:29:01,2012-03-31 08:06:49
83,gen-Case083,start,end,2012-03-31 09:17:46,2012-03-31 10:57:49
84,gen-Case083,start,Role 2,2012-03-31 17:31:57,2012-03-31 19:08:05
85,gen-Case083,start,Role 3,2012-04-01 09:57:02,2012-04-01 11:26:42
86,gen-Case083,start,Role 3,2012-04-01 14:55:58,2012-04-01 16:25:44
87,gen-Case083,start,Role 3,2012-04-01 20:05:33,2012-04-01 21:29:05
88,gen-Case083,start,Role 1,2012-04-02 00:33:53,2012-04-02 01:57:32
89,gen-Case083,start,Role 6,2012-04-02 03:27:17,2012-04-02 05:18:58
90,gen-Case083,start,Role 6,2012-04-02 07:35:05,2012-04-02 09:05:07
91,gen-Case083,start,Role 1,2012-04-02 10:28:50,2012-04-02 12:01:23
92,gen-Case083,start,Role 6,2012-04-02 13:00:52,2012-04-02 15:25:27
93,gen-Case083,start,Role 6,2012-04-02 16:32:52,2012-04-02 18:22:08
94,gen-Case083,start,Role 4,2012-04-02 19:20:37,2012-04-02 21:01:24
95,gen-Case083,start,Role 3,2012-04-03 01:35:10,2012-04-03 03:24:50
96,gen-Case083,start,Role 3,2012-04-03 07:13:00,2012-04-03 08:41:51
97,gen-Case083,start,Role 1,2012-04-03 12:40:31,2012-04-03 14:01:50
98,gen-Case083,start,Role 1,2012-04-03 15:29:44,2012-04-03 17:11:04
99,gen-Case083,start,Role 6,2012-04-03 18:33:56,2012-04-03 20:23:58
100,gen-Case083,start,Role 1,2012-04-03 22:31:05,2012-04-04 00:01:36
101,gen-Case083,start,Role 6,2012-04-04 01:19:32,2012-04-04 03:31:14
102,gen-Case083,start,Role 6,2012-04-04 04:56:23,2012-04-04 06:38:11
103,gen-Case083,start,Role 6,2012-04-04 07:40:41,2012-04-04 09:22:20
104,gen-Case083,start,Role 1,2012-04-04 10:10:42,2012-04-04 11:57:43
105,gen-Case083,start,Role 6,2012-04-04 12:50:24,2012-04-04 15:21:46
106,gen-Case083,start,Role 1,2012-04-04 16:23:47,2012-04-04 18:10:36
107,gen-Case083,start,Role 3,2012-04-04 19:17:12,2012-04-04 21:32:05
108,gen-Case083,start,Role 1,2012-04-05 01:14:24,2012-04-05 02:43:39
109,gen-Case083,start,Role 8,2012-04-05 04:08:27,2012-04-05 06:06:56
110,gen-Case083,start,Role 6,2012-04-05 08:45:35,2012-04-05 10:09:00
111,gen-Case083,start,Role 7,2012-04-05 11:31:54,2012-04-05 13:01:55
112,gen-Case083,start,Role 1,2012-04-06 06:00:05,2012-04-06 07:33:59
113,gen-Case083,start,Role 6,2012-04-06 08:49:22,2012-04-06 11:01:12
114,gen-Case083,start,Role 3,2012-04-06 13:02:57,2012-04-06 14:37:34
115,gen-Case083,start,Role 3,2012-04-06 18:09:01,2012-04-06 19:41:48
116,gen-Case083,start,Role 6,2012-04-06 22:42:25,2012-04-07 00:15:57
117,gen-Case083,start,Role 8,2012-04-07 02:10:32,2012-04-07 03:37:53
118,gen-Case083,start,Role 1,2012-04-07 05:19:48,2012-04-07 06:47:02
119,gen-Case083,start,Role 1,2012-04-07 07:45:40,2012-04-07 10:05:20
120,gen-Case083,start,Role 3,2012-04-07 11:25:47,2012-04-07 13:38:39
121,gen-Case083,start,Role 2,2012-04-07 17:38:15,2012-04-07 19:05:06
122,gen-Case083,start,Role 3,2012-04-08 10:03:54,2012-04-08 11:30:40
123,gen-Case083,start,Role 3,2012-04-08 15:18:58,2012-04-08 16:51:42
124,gen-Case083,start,Role 2,2012-04-08 20:54:31,2012-04-08 22:22:30
125,gen-Case083,start,Role 6,2012-04-09 09:31:23,2012-04-09 11:06:29
126,gen-Case083,start,Role 12,2012-04-09 13:56:38,2012-04-09 15:29:07
127,gen-Case083,start,Role 9,2012-04-09 17:38:22,2012-04-09 19:06:24
128,gen-Case083,start,Role 1,2012-04-09 20:17:53,2012-04-09 22:05:27
129,gen-Case083,start,Role 1,2012-04-09 23:00:52,2012-04-10 01:31:29
130,gen-Case083,start,Role 9,2012-04-10 02:58:42,2012-04-10 05:08:18
131,gen-Case083,start,Role 6,2012-04-10 07:19:00,2012-04-10 08:50:18
132,gen-Case083,start,Role 5,2012-04-10 10:17:54,2012-04-10 11:48:02
133,gen-Case083,start,Role 1,2012-04-10 14:40:20,2012-04-10 15:48:24
134,gen-Case083,start,Role 1,2012-04-10 16:49:44,2012-04-10 18:38:50
135,gen-Case083,start,Role 3,2012-04-10 20:36:24,2012-04-10 22:36:03
136,gen-Case083,start,Role 3,2012-04-11 02:36:01,2012-04-11 03:59:29
137,gen-Case083,start,Role 3,2012-04-11 07:32:47,2012-04-11 08:53:31
138,gen-Case083,start,Role 6,2012-04-11 12:56:49,2012-04-11 14:19:38
139,gen-Case083,start,Role 6,2012-04-11 16:28:00,2012-04-11 17:47:33
140,gen-Case083,start,Role 3,2012-04-11 19:13:54,2012-04-11 20:42:42
141,gen-Case083,start,Role 6,2012-04-11 23:21:58,2012-04-12 00:58:39
142,gen-Case083,start,Role 3,2012-04-12 02:10:49,2012-04-12 03:48:49
143,gen-Case083,start,Role 6,2012-04-12 06:58:22,2012-04-12 08:30:16
144,gen-Case083,start,Role 1,2012-04-12 09:54:57,2012-04-12 11:23:02
145,gen-Case083,start,Role 1,2012-04-12 12:31:23,2012-04-12 14:41:22
146,gen-Case083,start,Role 1,2012-04-12 16:06:12,2012-04-12 18:11:17
147,gen-Case083,start,Role 3,2012-04-12 19:43:08,2012-04-12 21:43:55
148,gen-Case083,start,Role 6,2012-04-13 02:19:42,2012-04-13 03:44:42
149,gen-Case083,start,Role 6,2012-04-13 05:58:52,2012-04-13 07:20:54
150,gen-Case083,start,Role 2,2012-04-13 08:47:08,2012-04-13 10:15:13
151,gen-Case083,start,Role 6,2012-04-13 20:31:38,2012-04-13 22:03:21
152,gen-Case083,start,Role 5,2012-04-13 23:28:32,2012-04-14 01:06:55
153,gen-Case083,start,Role 7,2012-04-14 05:04:05,2012-04-14 06:20:03
154,gen-Case083,start,Role 5,2012-04-14 21:31:48,2012-04-14 23:00:30
155,gen-Case083,start,Role 7,2012-04-15 04:52:18,2012-04-15 06:11:25
156,gen-Case083,start,Role 2,2012-04-15 17:26:22,2012-04-15 18:59:30
157,gen-Case083,start,Role 9,2012-04-16 02:44:20,2012-04-16 04:30:04
158,gen-Case083,start,Role 2,2012-04-16 07:19:04,2012-04-16 09:03:28
159,gen-Case083,start,Role 2,2012-04-16 18:24:55,2012-04-16 20:14:21
160,gen-Case083,start,Role 9,2012-04-17 05:44:46,2012-04-17 07:42:39
161,gen-Case083,start,Role 3,2012-04-17 10:49:38,2012-04-17 12:42:13
162,gen-Case083,start,Role 1,2012-04-17 16:55:20,2012-04-17 18:38:13
163,gen-Case083,start,Role 1,2012-04-17 20:03:06,2012-04-17 22:11:01
164,gen-Case083,start,Role 3,2012-04-17 23:51:02,2012-04-18 01:53:24
165,gen-Case083,start,Role 2,2012-04-18 06:36:36,2012-04-18 08:05:06
166,gen-Case083,start,Role 3,2012-04-18 23:12:08,2012-04-19 00:43:10
167,gen-Case083,start,Role 10,2012-04-19 04:36:59,2012-04-19 06:10:44
168,gen-Case083,start,Role 1,2012-04-19 09:12:03,2012-04-19 10:36:25
169,gen-Case083,start,Role 5,2012-04-19 11:55:22,2012-04-19 14:02:40
170,gen-Case083,start,Role 3,2012-04-19 18:45:32,2012-04-19 19:54:29
171,gen-Case083,start,Role 6,2012-04-19 23:09:34,2012-04-20 00:25:25
172,gen-Case083,start,Role 1,2012-04-20 02:27:10,2012-04-20 03:50:22
173,gen-Case083,start,Role 3,2012-04-20 05:02:56,2012-04-20 07:01:02
0,gen-Case090,Turning & Milling,Role 1,2012-03-13 00:00:07,2012-03-13 01:53:07
1,gen-Case090,Turning & Milling,Role 1,2012-03-13 02:41:22,2012-03-13 04:59:26
2,gen-Case090,Turning & Milling,Role 1,2012-03-13 05:32:59,2012-03-13 07:46:57
3,gen-Case090,Turning & Milling,Role 1,2012-03-13 08:33:30,2012-03-13 10:46:46
4,gen-Case090,Turning & Milling,Role 3,2012-03-13 11:38:36,2012-03-13 14:03:23
5,gen-Case090,Turning & Milling,Role 1,2012-03-13 17:09:18,2012-03-13 18:54:49
6,gen-Case090,Turning & Milling,Role 1,2012-03-13 19:36:12,2012-03-13 22:20:08
7,gen-Case090,Turning & Milling Q.C.,Role 1,2012-03-13 23:10:06,2012-03-14 01:49:09
8,gen-Case090,Lapping,Role 7,2012-03-14 03:20:51,2012-03-14 05:18:57
9,gen-Case090,start,Role 7,2012-03-14 17:55:38,2012-03-14 19:10:29
10,gen-Case090,start,Role 1,2012-03-15 12:08:17,2012-03-15 13:44:28
11,gen-Case090,start,Role 2,2012-03-15 15:31:34,2012-03-15 17:43:10
12,gen-Case090,start,Role 3,2012-03-16 03:50:22,2012-03-16 05:42:25
13,gen-Case090,start,Role 2,2012-03-16 10:09:10,2012-03-16 11:55:20
14,gen-Case090,start,Role 5,2012-03-16 23:34:18,2012-03-17 01:16:02
15,gen-Case090,start,Role 3,2012-03-17 11:45:15,2012-03-17 13:01:05
16,gen-Case090,start,Role 2,2012-03-17 15:49:26,2012-03-17 17:02:30
17,gen-Case090,start,end,2012-03-18 03:04:08,2012-03-18 04:41:48
18,gen-Case090,start,Role 3,2012-03-18 10:14:19,2012-03-18 11:41:55
19,gen-Case090,start,Role 11,2012-03-18 15:14:28,2012-03-18 16:32:16
20,gen-Case090,start,Role 3,2012-03-19 01:34:41,2012-03-19 02:53:32
21,gen-Case090,start,Role 3,2012-03-19 06:34:40,2012-03-19 07:46:39
