,caseid,task,user,start_timestamp,end_timestamp
128,gen-Case081,start,Role 1,2012-04-04 10:15:30,2012-04-04 12:55:15
129,gen-Case081,start,Role 1,2012-04-04 13:29:58,2012-04-04 16:05:14
130,gen-Case081,start,Role 6,2012-04-04 16:36:31,2012-04-04 19:14:10
131,gen-Case081,start,Role 1,2012-04-04 19:50:42,2012-04-04 22:18:14
132,gen-Case081,start,Role 1,2012-04-04 22:52:14,2012-04-05 01:53:25
133,gen-Case081,start,Role 1,2012-04-05 02:27:04,2012-04-05 05:15:53
134,gen-Case081,start,Role 6,2012-04-05 05:47:44,2012-04-05 08:38:45
135,gen-Case081,start,Role 3,2012-04-05 09:09:30,2012-04-05 11:55:08
136,gen-Case081,start,Role 3,2012-04-05 13:33:58,2012-04-05 16:08:31
137,gen-Case081,start,Role 6,2012-04-05 17:50:52,2012-04-05 20:19:25
138,gen-Case081,start,Role 1,2012-04-05 20:55:27,2012-04-05 23:43:22
139,gen-Case081,start,Role 1,2012-04-06 00:12:19,2012-04-06 03:26:55
140,gen-Case081,start,Role 3,2012-04-06 03:54:58,2012-04-06 06:38:32
141,gen-Case081,start,Role 1,2012-04-06 08:07:59,2012-04-06 10:32:38
142,gen-Case081,start,Role 1,2012-04-06 11:03:58,2012-04-06 14:04:52
143,gen-Case081,start,Role 6,2012-04-06 14:46:44,2012-04-06 17:28:55
144,gen-Case081,start,Role 6,2012-04-06 18:07:09,2012-04-06 20:37:48
145,gen-Case081,start,Role 6,2012-04-06 21:00:56,2012-04-06 23:52:02
146,gen-Case081,start,Role 6,2012-04-07 00:14:18,2012-04-07 03:30:25
147,gen-Case081,start,Role 9,2012-04-07 03:45:32,2012-04-07 07:34:30
148,gen-Case081,start,Role 3,2012-04-07 07:55:57,2012-04-07 11:47:45
149,gen-Case081,start,Role 1,2012-04-07 12:40:18,2012-04-07 15:51:38
150,gen-Case081,start,Role 1,2012-04-07 16:14:34,2012-04-07 19:35:33
151,gen-Case081,start,Role 1,2012-04-07 20:05:43,2012-04-07 23:06:12
152,gen-Case081,start,Role 1,2012-04-07 23:34:35,2012-04-08 02:24:31
153,gen-Case081,start,Role 6,2012-04-08 02:56:04,2012-04-08 05:41:08
154,gen-Case081,start,Role 6,2012-04-08 06:24:52,2012-04-08 08:59:04
155,gen-Case081,start,Role 1,2012-04-08 09:27:55,2012-04-08 12:25:00
156,gen-Case081,start,Role 6,2012-04-08 12:53:55,2012-04-08 16:09:58
157,gen-Case081,start,Role 1,2012-04-08 16:34:30,2012-04-08 19:31:36
158,gen-Case081,start,Role 6,2012-04-08 19:53:35,2012-04-08 23:30:01
159,gen-Case081,start,Role 3,2012-04-08 23:54:40,2012-04-09 02:54:04
160,gen-Case081,start,Role 6,2012-04-09 04:12:44,2012-04-09 06:59:19
161,gen-Case081,start,Role 6,2012-04-09 07:22:05,2012-04-09 10:30:59
162,gen-Case081,start,Role 3,2012-04-09 10:56:39,2012-04-09 14:16:23
163,gen-Case081,start,Role 3,2012-04-09 15:12:57,2012-04-09 18:13:49
164,gen-Case081,start,Role 6,2012-04-09 19:24:27,2012-04-09 22:03:16
165,gen-Case081,start,Role 3,2012-04-09 22:31:28,2012-04-10 01:37:54
166,gen-Case081,start,Role 3,2012-04-10 02:59:52,2012-04-10 05:48:57
167,gen-Case081,start,Role 6,2012-04-10 07:11:41,2012-04-10 09:38:32
168,gen-Case081,start,Role 3,2012-04-10 10:10:27,2012-04-10 12:55:51
169,gen-Case081,start,Role 3,2012-04-10 14:19:25,2012-04-10 17:05:58
170,gen-Case081,start,end,2012-04-10 18:28:29,2012-04-10 20:54:25
171,gen-Case081,start,Role 3,2012-04-10 23:50:19,2012-04-11 02:43:56
172,gen-Case081,start,Role 3,2012-04-11 05:06:27,2012-04-11 07:31:55
173,gen-Case081,start,Role 7,2012-04-11 09:57:16,2012-04-11 12:14:03
0,gen-Case082,Milling,Role 3,2012-03-13 00:00:00,2012-03-13 04:39:01
1,gen-Case082,Turning & Milling Q.C.,Role 2,2012-03-13 05:27:34,2012-03-13 08:57:09
2,gen-Case082,Lapping,Role 7,2012-03-13 11:17:56,2012-03-13 13:04:59
3,gen-Case082,start,Role 7,2012-03-13 17:55:44,2012-03-13 19:31:47
4,gen-Case082,start,Role 7,2012-03-13 22:42:43,2012-03-14 00:57:47
5,gen-Case082,start,Role 3,2012-03-14 08:35:19,2012-03-14 10:53:00
6,gen-Case082,start,Role 3,2012-03-14 12:45:34,2012-03-14 15:16:29
7,gen-Case082,start,Role 2,2012-03-14 17:27:24,2012-03-14 19:17:33
8,gen-Case082,start,Role 7,2012-03-15 05:53:54,2012-03-15 07:58:59
9,gen-Case082,start,Role 2,2012-03-16 02:21:39,2012-03-16 04:37:09
10,gen-Case082,start,Role 3,2012-03-16 18:47:22,2012-03-16 21:24:14
11,gen-Case082,start,Role 7,2012-03-17 00:39:03,2012-03-17 03:20:03
12,gen-Case082,start,Role 2,2012-03-18 07:10:36,2012-03-18 09:20:16
13,gen-Case082,start,Role 2,2012-03-18 20:50:52,2012-03-18 23:15:57
14,gen-Case082,start,Role 12,2012-03-19 17:03:50,2012-03-19 19:37:36
15,gen-Case082,start,Role 2,2012-03-19 20:48:03,2012-03-19 23:30:52
16,gen-Case082,start,Role 3,2012-03-20 10:17:15,2012-03-20 12:38:53
17,gen-Case082,start,Role 1,2012-03-20 14:13:57,2012-03-20 16:47:43
18,gen-Case082,start,Role 3,2012-03-20 17:35:29,2012-03-20 20:20:16
19,gen-Case082,start,Role 3,2012-03-20 22:21:37,2012-03-21 00:45:50
20,gen-Case082,start,Role 3,2012-03-21 02:28:09,2012-03-21 04:46:08
21,gen-Case082,start,Role 1,2012-03-21 06:54:43,2012-03-21 09:14:30
22,gen-Case082,start,Role 6,2012-03-21 09:55:11,2012-03-21 12:34:08
23,gen-Case082,start,Role 1,2012-03-21 13:11:57,2012-03-21 15:35:26
24,gen-Case082,start,Role 3,2012-03-21 16:02:42,2012-03-21 18:56:06
25,gen-Case082,start,Role 7,2012-03-21 20:27:13,2012-03-21 22:49:09
26,gen-Case082,start,Role 3,2012-03-22 13:44:06,2012-03-22 15:52:56
27,gen-Case082,start,Role 2,2012-03-22 17:41:06,2012-03-22 20:41:05
28,gen-Case082,start,Role 7,2012-03-23 12:17:48,2012-03-23 14:34:48
29,gen-Case082,start,Role 2,2012-03-24 09:19:16,2012-03-24 11:38:13
30,gen-Case082,start,Role 7,2012-03-25 02:14:48,2012-03-25 04:47:43
31,gen-Case082,start,Role 7,2012-03-26 13:00:23,2012-03-26 15:27:03
32,gen-Case082,start,Role 2,2012-03-27 19:57:54,2012-03-27 22:24:34
33,gen-Case082,start,Role 2,2012-03-28 17:14:28,2012-03-28 19:45:44
34,gen-Case082,start,Role 4,2012-03-29 15:15:12,2012-03-29 17:46:09
35,gen-Case082,start,Role 2,2012-03-29 21:35:22,2012-03-30 00:31:03
36,gen-Case082,start,Role 2,2012-03-30 21:15:25,2012-03-30 23:23:37
37,gen-Case082,start,end,2012-03-31 13:16:11,2012-03-31 15:40:18
38,gen-Case082,start,Role 3,2012-03-31 20:50:27,2012-04-01 00:03:11
39,gen-Case082,start,Role 12,2012-04-01 04:38:31,2012-04-01 06:56:50
40,gen-Case082,start,Role 3,2012-04-01 08:02:11,2012-04-01 10:15:29
41,gen-Case082,start,Role 7,2012-04-01 12:04:29,2012-04-01 14:29:00
42,gen-Case082,start,Role 3,2012-04-02 04:46:13,2012-04-02 06:58:57
43,gen-Case082,start,Role 7,2012-04-02 08:47:26,2012-04-02 11:39:46
44,gen-Case082,start,Role 3,2012-04-03 12:00:27,2012-04-03 14:21:44
45,gen-Case082,start,Role 2,2012-04-03 16:28:35,2012-04-03 19:06:38
46,gen-Case082,start,Role 2,2012-04-04 10:51:44,2012-04-04 13:05:44
47,gen-Case082,start,Role 2,2012-04-05 00:56:17,2012-04-05 03:21:57
48,gen-Case082,start,Role 3,2012-04-05 18:16:02,2012-04-05 20:46:45
49,gen-Case082,start,Role 2,2012-04-05 23:54:40,2012-04-06 02:34:17
50,gen-Case082,start,Role 6,2012-04-06 17:54:22,2012-04-06 20:11:13
51,gen-Case082,start,Role 6,2012-04-06 20:54:31,2012-04-06 23:34:19
52,gen-Case082,start,Role 4,2012-04-07 00:11:27,2012-04-07 02:52:09
53,gen-Case082,start,Role 6,2012-04-07 04:28:14,2012-04-07 07:25:24
54,gen-Case082,start,Role 6,2012-04-07 07:54:29,2012-04-07 10:42:53
55,gen-Case082,start,Role 1,2012-04-07 11:09:47,2012-04-07 14:41:52
56,gen-Case082,start,Role 6,2012-04-07 15:08:16,2012-04-07 18:43:43
57,gen-Case082,start,Role 6,2012-04-07 19:13:30,2012-04-07 22:15:30
58,gen-Case082,start,Role 6,2012-04-07 22:32:02,2012-04-08 02:14:33
59,gen-Case082,start,Role 10,2012-04-08 02:30:30,2012-04-08 06:22:00
60,gen-Case082,start,Role 3,2012-04-08 06:40:57,2012-04-08 10:32:51
61,gen-Case082,start,Role 3,2012-04-08 11:20:49,2012-04-08 14:46:36
62,gen-Case082,start,Role 3,2012-04-08 15:51:32,2012-04-08 18:46:37
63,gen-Case082,start,Role 3,2012-04-08 20:15:18,2012-04-08 23:00:25
64,gen-Case082,start,Role 2,2012-04-09 00:40:40,2012-04-09 03:16:40
65,gen-Case082,start,Role 1,2012-04-09 12:18:48,2012-04-09 14:32:48
66,gen-Case082,start,Role 1,2012-04-09 15:08:22,2012-04-09 18:07:29
67,gen-Case082,start,Role 3,2012-04-09 18:55:30,2012-04-09 21:31:33
68,gen-Case082,start,Role 1,2012-04-09 23:19:34,2012-04-10 01:33:49
69,gen-Case082,start,Role 6,2012-04-10 02:08:38,2012-04-10 04:48:34
70,gen-Case082,start,Role 6,2012-04-10 05:42:53,2012-04-10 08:10:20
71,gen-Case082,start,Role 1,2012-04-10 08:36:04,2012-04-10 11:25:50
72,gen-Case082,start,Role 3,2012-04-10 11:50:39,2012-04-10 15:01:19
73,gen-Case082,start,Role 6,2012-04-10 16:26:13,2012-04-10 18:57:04
74,gen-Case082,start,Role 1,2012-04-10 19:19:38,2012-04-10 22:25:55
75,gen-Case082,start,Role 6,2012-04-10 22:57:11,2012-04-11 02:16:40
76,gen-Case082,start,Role 7,2012-04-11 02:46:56,2012-04-11 05:27:08
77,gen-Case082,start,Role 2,2012-04-11 15:14:52,2012-04-11 17:34:35
78,gen-Case082,start,Role 3,2012-04-12 00:41:53,2012-04-12 03:33:54
79,gen-Case082,start,Role 3,2012-04-12 06:25:02,2012-04-12 09:21:41
80,gen-Case082,start,Role 3,2012-04-12 12:00:55,2012-04-12 14:34:52
81,gen-Case082,start,Role 2,2012-04-12 16:38:56,2012-04-12 18:51:06
82,gen-Case082,start,Role 3,2012-04-13 05:19:56,2012-04-13 07:30:44
83,gen-Case082,start,Role 7,2012-04-13 09:34:01,2012-04-13 12:10:56
84,gen-Case082,start,Role 2,2012-04-14 11:21:41,2012-04-14 13:32:21
85,gen-Case082,start,Role 7,2012-04-15 00:02:41,2012-04-15 02:33:53
86,gen-Case082,start,Role 2,2012-04-16 06:50:28,2012-04-16 09:17:13
87,gen-Case082,start,Role 2,2012-04-17 01:38:12,2012-04-17 04:13:19
88,gen-Case082,start,end,2012-04-17 22:18:54,2012-04-18 00:50:09
89,gen-Case082,start,end,2012-04-18 05:58:00,2012-04-18 08:59:52
90,gen-Case082,start,Role 3,2012-04-18 14:17:28,2012-04-18 16:58:05
91,gen-Case082,start,Role 7,2012-04-18 20:42:09,2012-04-18 22:48:38
92,gen-Case082,start,Role 6,2012-04-19 21:57:45,2012-04-19 23:57:17
93,gen-Case082,start,Role 7,2012-04-20 01:02:32,2012-04-20 04:01:02
94,gen-Case082,start,Role 2,2012-04-21 02:42:31,2012-04-21 05:02:00
95,gen-Case082,start,Role 2,2012-04-21 13:29:40,2012-04-21 15:59:32
96,gen-Case082,start,Role 3,2012-04-22 07:36:21,2012-04-22 10:16:32
97,gen-Case082,start,Role 10,2012-04-22 13:20:41,2012-04-22 16:12:11
98,gen-Case082,start,Role 2,2012-04-22 17:23:44,2012-04-22 19:43:45
99,gen-Case082,start,Role 12,2012-04-23 04:22:24,2012-04-23 06:41:31
100,gen-Case082,start,Role 3,2012-04-23 07:08:18,2012-04-23 10:01:21
101,gen-Case082,start,Role 3,2012-04-23 11:49:43,2012-04-23 14:37:38
102,gen-Case082,start,Role 3,2012-04-23 15:58:35,2012-04-23 18:35:51
103,gen-Case082,start,Role 1,2012-04-23 20:15:59,2012-04-23 22:43:33
104,gen-Case082,start,Role 1,2012-04-23 23:18:48,2012-04-24 02:11:38
105,gen-Case082,start,Role 6,2012-04-24 02:46:28,2012-04-24 05:23:22
106,gen-Case082,start,Role 6,2012-04-24 05:56:39,2012-04-24 08:22:47
107,gen-Case082,start,Role 1,2012-04-24 08:46:55,2012-04-24 11:36:48
108,gen-Case082,start,Role 6,2012-04-24 12:06:14,2012-04-24 15:20:21
109,gen-Case082,start,Role 3,2012-04-24 15:44:40,2012-04-24 18:41:29
110,gen-Case082,start,Role 6,2012-04-24 19:40:55,2012-04-24 22:42:10
111,gen-Case082,start,Role 6,2012-04-24 23:04:55,2012-04-25 02:13:23
112,gen-Case082,start,Role 6,2012-04-25 02:38:54,2012-04-25 05:58:28
113,gen-Case082,start,Role 4,2012-04-25 06:12:13,2012-04-25 09:57:22
114,gen-Case082,start,Role 2,2012-04-25 11:13:56,2012-04-25 14:44:32
115,gen-Case082,start,Role 2,2012-04-25 21:31:16,2012-04-26 00:05:13
116,gen-Case082,start,Role 3,2012-04-26 09:20:32,2012-04-26 12:12:20
117,gen-Case082,start,Role 3,2012-04-26 14:57:45,2012-04-26 18:02:39
118,gen-Case082,start,Role 7,2012-04-26 21:11:51,2012-04-26 23:38:38
119,gen-Case082,start,Role 3,2012-04-27 19:25:57,2012-04-27 21:32:23
120,gen-Case082,start,end,2012-04-27 23:39:04,2012-04-28 02:16:50
121,gen-Case082,start,Role 2,2012-04-28 07:01:36,2012-04-28 09:51:39
122,gen-Case082,start,Role 3,2012-04-29 00:44:23,2012-04-29 02:52:14
123,gen-Case082,start,Role 5,2012-04-29 05:25:34,2012-04-29 07:54:23
124,gen-Case082,start,Role 4,2012-04-29 12:01:48,2012-04-29 14:09:53
125,gen-Case082,start,Role 3,2012-04-29 17:11:41,2012-04-29 19:23:20
126,gen-Case082,start,Role 4,2012-04-29 22:05:25,2012-04-29 23:58:55
127,gen-Case082,start,Role 3,2012-04-30 02:33:00,2012-04-30 05:18:43
128,gen-Case082,start,Role 3,2012-04-30 08:02:05,2012-04-30 10:31:10
129,gen-Case082,start,Role 3,2012-04-30 13:20:53,2012-04-30 15:41:20
130,gen-Case082,start,Role 3,2012-04-30 18:00:40,2012-04-30 20:19:22
131,gen-Case082,start,Role 3,2012-04-30 22:37:52,2012-05-01 00:59:13
132,gen-Case082,start,Role 10,2012-05-01 02:58:27,2012-05-01 05:16:38
133,gen-Case082,start,Role 2,2012-05-01 06:05:52,2012-05-01 08:29:55
134,gen-Case082,start,Role 3,2012-05-01 15:56:25,2012-05-01 18:19:01
135,gen-Case082,start,Role 3,2012-05-01 19:45:07,2012-05-01 22:27:49
136,gen-Case082,start,Role 2,2012-05-02 00:43:52,2012-05-02 03:15:39
137,gen-Case082,start,Role 3,2012-05-02 12:49:44,2012-05-02 15:12:34
138,gen-Case082,start,Role 3,2012-05-02 17:08:57,2012-05-02 19:46:13
139,gen-Case082,start,Role 5,2012-05-02 22:27:30,2012-05-03 00:49:12
140,gen-Case082,start,Role 7,2012-05-03 03:35:35,2012-05-03 05:32:55
141,gen-Case082,start,Role 2,2012-05-04 04:42:37,2012-05-04 06:22:09
142,gen-Case082,start,Role 7,2012-05-04 16:17:07,2012-05-04 18:28:51
143,gen-Case082,start,end,2012-05-05 18:12:35,2012-05-05 20:34:26
144,gen-Case082,start,Role 2,2012-05-06 01:20:34,2012-05-06 04:56:43
145,gen-Case082,start,end,2012-05-07 03:29:00,2012-05-07 05:39:10
146,gen-Case082,start,Role 4,2012-05-07 10:19:04,2012-05-07 13:15:39
147,gen-Case082,start,Role 3,2012-05-07 17:12:14,2012-05-07 20:00:38
148,gen-Case082,start,Role 4,2012-05-08 00:12:40,2012-05-08 02:27:29
149,gen-Case082,start,end,2012-05-08 05:27:55,2012-05-08 08:13:46
150,gen-Case082,start,Role 4,2012-05-08 12:59:42,2012-05-08 15:55:37
151,gen-Case082,start,Role 4,2012-05-08 19:49:06,2012-05-08 22:45:57
152,gen-Case082,start,Role 4,2012-05-09 02:25:26,2012-05-09 05:16:21
153,gen-Case082,start,Role 4,2012-05-09 09:10:07,2012-05-09 12:04:39
154,gen-Case082,start,Role 4,2012-05-09 15:56:43,2012-05-09 18:55:39
155,gen-Case082,start,Role 4,2012-05-09 22:58:06,2012-05-10 01:53:08
156,gen-Case082,start,Role 4,2012-05-10 05:55:01,2012-05-10 08:49:52
157,gen-Case082,start,Role 4,2012-05-10 12:51:34,2012-05-10 15:46:17
158,gen-Case082,start,Role 4,2012-05-10 19:48:23,2012-05-10 22:43:05
159,gen-Case082,start,Role 11,2012-05-11 02:45:16,2012-05-11 05:39:58
160,gen-Case082,start,Role 4,2012-05-11 11:12:43,2012-05-11 14:01:10
161,gen-Case082,start,Role 12,2012-05-11 18:17:25,2012-05-11 21:12:29
162,gen-Case082,start,Role 4,2012-05-11 23:30:28,2012-05-12 01:44:33
163,gen-Case082,start,Role 4,2012-05-12 04:27:24,2012-05-12 07:28:49
164,gen-Case082,start,Role 4,2012-05-12 10:06:13,2012-05-12 13:08:18
165,gen-Case082,start,Role 4,2012-05-12 16:23:52,2012-05-12 19:22:28
166,gen-Case082,start,Role 4,2012-05-12 22:42:43,2012-05-13 01:44:39
167,gen-Case082,start,Role 7,2012-05-13 05:39:55,2012-05-13 08:35:59
168,gen-Case082,start,end,2012-05-14 10:39:19,2012-05-14 12:36:26
169,gen-Case082,start,Role 4,2012-05-14 18:16:46,2012-05-14 21:42:31
170,gen-Case082,start,Role 5,2012-05-15 02:53:05,2012-05-15 05:56:25
171,gen-Case082,start,Role 11,2012-05-15 11:26:55,2012-05-15 13:29:41
172,gen-Case082,start,Role 4,2012-05-15 17:28:54,2012-05-15 19:25:46
173,gen-Case082,start,Role 4,2012-05-15 23:09:09,2012-05-16 01:44:28
0,gen-Case083,Turning & Milling Q.C.,Role 1,2012-03-13 00:00:00,2012-03-13 04:39:01
1,gen-Case083,Lapping,Role 1,2012-03-13 05:10:20,2012-03-13 09:04:08
2,gen-Case083,start,Role 3,2012-03-13 09:52:17,2012-03-13 11:44:37
3,gen-Case083,start,Role 1,2012-03-13 12:05:48,2012-03-13 14:27:19
4,gen-Case083,start,Role 1,2012-03-13 14:39:08,2012-03-13 17:38:49
5,gen-Case083,start,Role 3,2012-03-13 17:53:19,2012-03-13 20:44:30
6,gen-Case083,start,Role 3,2012-03-13 21:47:43,2012-03-14 00:01:13
7,gen-Case083,start,Role 3,2012-03-14 01:34:30,2012-03-14 04:00:06
8,gen-Case083,start,Role 1,2012-03-14 06:03:24,2012-03-14 08:27:03
9,gen-Case083,start,Role 3,2012-03-14 09:03:19,2012-03-14 11:45:23
10,gen-Case083,start,Role 1,2012-03-14 13:29:53,2012-03-14 15:47:02
11,gen-Case083,start,Role 1,2012-03-14 16:17:44,2012-03-14 18:59:38
12,gen-Case083,start,Role 1,2012-03-14 19:37:16,2012-03-14 22:15:15
13,gen-Case083,start,Role 1,2012-03-14 22:50:59,2012-03-15 01:31:36
14,gen-Case083,start,Role 1,2012-03-15 02:03:38,2012-03-15 04:45:46
15,gen-Case083,start,Role 4,2012-03-15 05:23:55,2012-03-15 08:07:58
16,gen-Case083,start,Role 1,2012-03-15 10:24:09,2012-03-15 13:05:43
17,gen-Case083,start,Role 1,2012-03-15 13:51:36,2012-03-15 16:25:40
18,gen-Case083,start,Role 3,2012-03-15 17:17:05,2012-03-15 19:52:10
19,gen-Case083,start,Role 1,2012-03-15 22:03:01,2012-03-16 00:20:20
20,gen-Case083,start,Role 2,2012-03-16 01:00:03,2012-03-16 03:50:07
21,gen-Case083,start,Role 2,2012-03-16 15:09:24,2012-03-16 17:15:26
22,gen-Case083,start,Role 2,2012-03-17 02:37:09,2012-03-17 05:02:31
23,gen-Case083,start,Role 2,2012-03-17 19:15:45,2012-03-17 21:51:28
24,gen-Case083,start,Role 2,2012-03-18 14:40:43,2012-03-18 17:14:40
25,gen-Case083,start,Role 3,2012-03-19 08:11:32,2012-03-19 10:47:03
26,gen-Case083,start,Role 2,2012-03-19 13:49:52,2012-03-19 16:27:33
27,gen-Case083,start,Role 9,2012-03-20 08:29:48,2012-03-20 10:46:02
28,gen-Case083,start,Role 6,2012-03-20 11:57:42,2012-03-20 14:29:59
29,gen-Case083,start,Role 7,2012-03-20 15:12:35,2012-03-20 17:49:56
30,gen-Case083,start,Role 12,2012-03-21 06:40:34,2012-03-21 08:56:31
31,gen-Case083,start,Role 7,2012-03-21 09:18:29,2012-03-21 12:29:23
32,gen-Case083,start,Role 2,2012-03-22 06:38:03,2012-03-22 09:15:02
33,gen-Case083,start,Role 2,2012-03-22 16:48:51,2012-03-22 19:38:05
34,gen-Case083,start,Role 2,2012-03-23 10:33:40,2012-03-23 13:18:31
35,gen-Case083,start,Role 3,2012-03-24 05:03:19,2012-03-24 07:50:37
36,gen-Case083,start,Role 9,2012-03-24 10:44:42,2012-03-24 13:21:59
37,gen-Case083,start,Role 1,2012-03-24 15:02:59,2012-03-24 17:19:25
38,gen-Case083,start,Role 1,2012-03-24 17:57:28,2012-03-24 20:34:40
39,gen-Case083,start,Role 6,2012-03-24 21:08:21,2012-03-24 23:40:54
40,gen-Case083,start,Role 6,2012-03-25 00:13:32,2012-03-25 02:42:25
41,gen-Case083,start,Role 6,2012-03-25 03:05:48,2012-03-25 06:06:17
42,gen-Case083,start,Role 6,2012-03-25 06:28:29,2012-03-25 09:44:00
43,gen-Case083,start,Role 4,2012-03-25 09:58:53,2012-03-25 13:47:05
44,gen-Case083,start,Role 12,2012-03-25 14:54:27,2012-03-25 18:44:52
45,gen-Case083,start,Role 1,2012-03-25 19:09:38,2012-03-25 22:26:02
46,gen-Case083,start,Role 6,2012-03-25 22:57:35,2012-03-26 02:38:49
47,gen-Case083,start,Role 6,2012-03-26 03:08:12,2012-03-26 06:12:48
48,gen-Case083,start,Role 4,2012-03-26 06:37:34,2012-03-26 10:08:43
49,gen-Case083,start,Role 1,2012-03-26 11:36:31,2012-03-26 15:09:24
50,gen-Case083,start,Role 6,2012-03-26 15:45:12,2012-03-26 18:43:26
51,gen-Case083,start,Role 6,2012-03-26 19:22:44,2012-03-26 22:19:05
52,gen-Case083,start,Role 1,2012-03-26 22:45:02,2012-03-27 02:07:19
53,gen-Case083,start,Role 6,2012-03-27 02:40:26,2012-03-27 06:02:16
54,gen-Case083,start,end,2012-03-27 06:29:32,2012-03-27 09:26:57
55,gen-Case083,start,Role 2,2012-03-27 11:29:56,2012-03-27 14:49:47
56,gen-Case083,start,Role 1,2012-03-28 00:05:05,2012-03-28 02:25:53
57,gen-Case083,start,Role 1,2012-03-28 03:11:40,2012-03-28 06:23:22
58,gen-Case083,start,Role 3,2012-03-28 07:16:57,2012-03-28 10:10:19
59,gen-Case083,start,Role 1,2012-03-28 12:08:30,2012-03-28 14:30:43
60,gen-Case083,start,Role 3,2012-03-28 15:07:15,2012-03-28 17:47:06
61,gen-Case083,start,Role 6,2012-03-28 20:15:19,2012-03-28 22:32:38
62,gen-Case083,start,Role 6,2012-03-28 23:11:52,2012-03-29 01:45:04
63,gen-Case083,start,Role 6,2012-03-29 02:12:58,2012-03-29 05:00:45
64,gen-Case083,start,Role 1,2012-03-29 05:20:16,2012-03-29 08:29:11
65,gen-Case083,start,Role 6,2012-03-29 08:49:39,2012-03-29 12:20:45
66,gen-Case083,start,Role 3,2012-03-29 12:39:48,2012-03-29 15:53:07
67,gen-Case083,start,Role 6,2012-03-29 16:53:52,2012-03-29 19:56:47
68,gen-Case083,start,Role 6,2012-03-29 20:19:40,2012-03-29 23:29:56
69,gen-Case083,start,Role 1,2012-03-29 23:55:34,2012-03-30 03:16:48
70,gen-Case083,start,Role 1,2012-03-30 03:37:55,2012-03-30 07:14:00
71,gen-Case083,start,Role 1,2012-03-30 07:39:03,2012-03-30 10:38:23
72,gen-Case083,start,Role 3,2012-03-30 11:05:10,2012-03-30 14:09:12
73,gen-Case083,start,Role 3,2012-03-30 15:44:34,2012-03-30 18:16:21
74,gen-Case083,start,Role 1,2012-03-30 20:14:44,2012-03-30 22:40:17
75,gen-Case083,start,Role 3,2012-03-30 23:21:17,2012-03-31 02:06:27
76,gen-Case083,start,Role 2,2012-03-31 04:10:20,2012-03-31 06:28:00
77,gen-Case083,start,Role 3,2012-03-31 14:29:44,2012-03-31 16:40:59
78,gen-Case083,start,Role 3,2012-03-31 18:40:28,2012-03-31 21:20:52
79,gen-Case083,start,Role 1,2012-04-01 00:10:19,2012-04-01 02:32:06
80,gen-Case083,start,Role 1,2012-04-01 03:10:18,2012-04-01 05:43:49
81,gen-Case083,start,Role 1,2012-04-01 06:20:38,2012-04-01 08:50:34
82,gen-Case083,start,Role 1,2012-04-01 09:23:30,2012-04-01 11:59:35
83,gen-Case083,start,Role 3,2012-04-01 12:33:20,2012-04-01 15:14:08
84,gen-Case083,start,Role 1,2012-04-01 17:19:11,2012-04-01 19:38:40
85,gen-Case083,start,Role 1,2012-04-01 20:15:10,2012-04-01 23:03:17
86,gen-Case083,start,Role 7,2012-04-01 23:45:06,2012-04-02 02:26:04
87,gen-Case083,start,Role 7,2012-04-02 17:33:20,2012-04-02 19:30:55
88,gen-Case083,start,Role 2,2012-04-03 10:51:06,2012-04-03 13:11:51
89,gen-Case083,start,Role 3,2012-04-04 07:03:59,2012-04-04 09:41:09
90,gen-Case083,start,Role 6,2012-04-04 13:13:42,2012-04-04 15:52:58
91,gen-Case083,start,end,2012-04-04 16:49:36,2012-04-04 19:05:18
92,gen-Case083,start,Role 10,2012-04-04 21:50:56,2012-04-05 00:22:56
93,gen-Case083,start,Role 6,2012-04-05 01:10:51,2012-04-05 03:32:27
94,gen-Case083,start,Role 1,2012-04-05 04:03:08,2012-04-05 07:06:54
95,gen-Case083,start,Role 6,2012-04-05 07:34:22,2012-04-05 11:06:27
96,gen-Case083,start,Role 1,2012-04-05 11:33:06,2012-04-05 14:35:44
97,gen-Case083,start,Role 1,2012-04-05 14:59:01,2012-04-05 18:34:04
98,gen-Case083,start,Role 6,2012-04-05 19:01:54,2012-04-05 22:05:10
99,gen-Case083,start,Role 6,2012-04-05 22:38:15,2012-04-06 01:24:01
100,gen-Case083,start,Role 1,2012-04-06 01:44:54,2012-04-06 05:05:25
101,gen-Case083,start,Role 6,2012-04-06 05:35:13,2012-04-06 08:53:30
102,gen-Case083,start,Role 6,2012-04-06 09:18:33,2012-04-06 12:17:39
103,gen-Case083,start,Role 1,2012-04-06 12:32:57,2012-04-06 16:18:06
104,gen-Case083,start,Role 7,2012-04-06 16:41:19,2012-04-06 20:21:02
105,gen-Case083,start,Role 7,2012-04-07 08:09:21,2012-04-07 10:17:59
106,gen-Case083,start,Role 7,2012-04-07 22:45:35,2012-04-08 01:26:53
107,gen-Case083,start,Role 2,2012-04-09 03:16:35,2012-04-09 05:57:33
108,gen-Case083,start,Role 7,2012-04-10 00:24:51,2012-04-10 03:02:37
109,gen-Case083,start,Role 2,2012-04-11 11:03:07,2012-04-11 13:27:08
110,gen-Case083,start,Role 6,2012-04-12 06:14:13,2012-04-12 08:43:17
111,gen-Case083,start,Role 2,2012-04-12 10:00:02,2012-04-12 12:36:28
