,caseid,task,user,end_timestamp,start_timestamp,role,ac_index,rl_index
3437,Case42,Turning & Milling Q.C.,ID4618,2012-03-13 15:29:00,2012-03-13 15:28:00,Role 3,22,8
3438,Case42,Laser Marking,ID0998,2012-03-13 15:30:00,2012-03-13 15:29:00,Role 7,8,12
3439,Case42,Flat Grinding,ID0998,2012-03-13 16:45:00,2012-03-13 15:30:00,Role 7,5,12
3440,Case42,Lapping,ID0998,2012-03-13 16:46:00,2012-03-13 15:31:00,Role 7,7,12
3441,Case42,Round Grinding,ID4872,2012-03-13 22:51:00,2012-03-13 15:32:00,Role 2,15,7
3442,Case42,Flat Grinding,ID0998,2012-03-13 17:16:00,2012-03-13 15:32:00,Role 7,5,12
3443,Case42,Laser Marking,ID4355,2012-03-13 16:42:00,2012-03-13 16:13:00,Role 2,8,7
3444,Case42,Round Grinding,ID4872,2012-03-13 22:53:00,2012-03-13 17:16:00,Role 2,15,7
3445,Case42,Lapping,ID0998,2012-03-13 22:52:00,2012-03-13 22:51:00,Role 7,7,12
3446,Case42,Final Inspection Q.C.,ID4618,2012-03-14 23:56:00,2012-03-14 18:13:00,Role 3,3,8
3447,Case42,Round Grinding,ID4872,2012-03-14 22:49:00,2012-03-14 19:23:00,Role 2,15,7
3448,Case42,Laser Marking,ID4872,2012-03-14 20:40:00,2012-03-14 19:42:00,Role 2,8,7
3449,Case42,Turning & Milling Q.C.,ID4618,2012-03-14 21:00:00,2012-03-14 19:45:00,Role 3,22,8
3450,Case42,Packing,ID4820,2012-03-15 08:00:00,2012-03-15 07:00:00,Role 5,12,10
3451,Case42,Lapping,ID4882,2012-03-15 08:15:00,2012-03-15 07:00:00,Role 7,7,12
3452,Case42,Round Grinding,ID4872,2012-03-15 22:42:00,2012-03-15 14:06:00,Role 2,15,7
3453,Case42,Flat Grinding,ID0998,2012-03-15 16:54:00,2012-03-15 15:26:00,Role 7,5,12
3454,Case42,Lapping,ID0998,2012-03-15 16:55:00,2012-03-15 16:54:00,Role 7,7,12
3455,Case42,Round Grinding,ID4872,2012-03-16 16:19:00,2012-03-16 13:55:00,Role 2,15,7
3456,Case42,Final Inspection Q.C.,ID4618,2012-03-16 18:52:00,2012-03-16 17:14:00,Role 3,3,8
3457,Case42,Round Grinding,ID4618,2012-03-16 18:55:00,2012-03-16 18:53:00,Role 3,15,8
3458,Case42,Packing,ID4820,2012-03-18 08:00:00,2012-03-18 07:00:00,Role 5,12,10
3459,Case43,Turning & Milling,ID4219,2012-02-16 07:29:00,2012-02-16 06:20:00,Role 1,21,1
3460,Case43,Turning & Milling,ID0997,2012-02-16 20:46:00,2012-02-16 16:11:00,Role 1,21,1
3461,Case43,Turning & Milling Q.C.,ID4618,2012-02-16 20:55:00,2012-02-16 20:20:00,Role 3,22,8
3462,Case43,Turning & Milling,ID0997,2012-02-16 22:57:00,2012-02-16 21:21:00,Role 1,21,1
3463,Case43,Turning & Milling,ID4219,2012-02-17 04:03:00,2012-02-16 23:27:00,Role 1,21,1
3464,Case43,Turning & Milling Q.C.,ID4618,2012-02-17 15:22:00,2012-02-17 15:11:00,Role 3,22,8
3465,Case43,Laser Marking,ID0998,2012-02-19 21:43:00,2012-02-19 21:28:00,Role 7,8,12
3466,Case43,Lapping,ID0998,2012-02-20 17:24:00,2012-02-20 16:48:00,Role 7,7,12
3467,Case43,Final Inspection Q.C.,ID4618,2012-02-20 19:11:00,2012-02-20 18:11:00,Role 3,3,8
3468,Case43,Packing,ID4820,2012-02-21 08:00:00,2012-02-21 07:00:00,Role 5,12,10
3469,Case43,Packing,ID4820,2012-02-21 08:00:00,2012-02-21 07:00:00,Role 5,12,10
3470,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-20 00:52:00,2012-02-19 23:29:00,Role 1,19,1
3471,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-20 10:15:00,2012-02-20 03:07:00,Role 1,19,1
3472,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-20 13:50:00,2012-02-20 10:15:00,Role 1,19,1
3473,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-20 18:36:00,2012-02-20 14:07:00,Role 1,19,1
3474,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-21 01:00:00,2012-02-20 20:32:00,Role 1,19,1
3475,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-21 13:34:00,2012-02-21 03:39:00,Role 1,19,1
3476,Case44,Turn & Mill. & Screw Assem,ID4932,2012-02-22 00:52:00,2012-02-21 13:46:00,Role 1,19,1
3477,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-22 13:34:00,2012-02-22 04:32:00,Role 1,19,1
3478,Case44,Turn & Mill. & Screw Assem,ID4932,2012-02-22 22:57:00,2012-02-22 13:54:00,Role 1,19,1
3479,Case44,Turning & Milling Q.C.,ID4618,2012-02-22 14:26:00,2012-02-22 14:17:00,Role 3,22,8
3480,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-23 13:41:00,2012-02-23 03:21:00,Role 1,19,1
3481,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-26 22:57:00,2012-02-26 20:26:00,Role 1,19,1
3482,Case44,Turning & Milling Q.C.,ID4287,2012-02-26 22:31:00,2012-02-26 21:00:00,Role 3,22,8
3483,Case44,Turn & Mill. & Screw Assem,ID3846,2012-02-27 00:21:00,2012-02-26 22:59:00,Role 1,19,1
3484,Case44,Turn & Mill. & Screw Assem,ID3846,2012-02-27 06:47:00,2012-02-27 00:22:00,Role 1,19,1
3485,Case44,Turn & Mill. & Screw Assem,ID4932,2012-02-27 13:49:00,2012-02-27 06:48:00,Role 1,19,1
3486,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-27 23:00:00,2012-02-27 14:03:00,Role 1,19,1
3487,Case44,Turning & Milling Q.C.,ID4287,2012-02-27 17:30:00,2012-02-27 16:00:00,Role 3,22,8
3488,Case44,Lapping,ID4882,2012-02-28 08:15:00,2012-02-28 07:00:00,Role 7,7,12
3489,Case44,Turn & Mill. & Screw Assem,ID4287,2012-02-28 22:46:00,2012-02-28 14:10:00,Role 3,19,8
3490,Case44,Laser Marking,ID4882,2012-02-28 22:23:00,2012-02-28 21:08:00,Role 7,8,12
3491,Case44,Turn & Mill. & Screw Assem,ID4132,2012-02-29 00:40:00,2012-02-28 21:31:00,Role 1,19,1
3492,Case44,Turn & Mill. & Screw Assem,ID4932,2012-02-29 13:53:00,2012-02-29 02:56:00,Role 1,19,1
3493,Case44,Packing,ID4820,2012-02-29 08:00:00,2012-02-29 07:00:00,Role 5,12,10
3494,Case44,Lapping,ID0420,2012-02-29 12:16:00,2012-02-29 08:10:00,Role 2,7,7
3495,Case44,Final Inspection Q.C.,ID4287,2012-02-29 19:50:00,2012-02-29 18:26:00,Role 3,3,8
3496,Case44,Laser Marking,ID4882,2012-02-29 19:45:00,2012-02-29 18:30:00,Role 7,8,12
3497,Case44,Laser Marking,ID4882,2012-02-29 19:46:00,2012-02-29 18:31:00,Role 7,8,12
3498,Case44,Turn & Mill. & Screw Assem,ID4641,2012-02-29 22:28:00,2012-02-29 21:02:00,Role 1,19,1
3499,Case44,Turning & Milling Q.C.,ID4287,2012-03-01 15:40:00,2012-03-01 14:03:00,Role 3,22,8
3500,Case44,Laser Marking,ID4882,2012-03-04 19:50:00,2012-03-04 18:44:00,Role 7,8,12
3501,Case44,Lapping,ID4882,2012-03-06 08:15:00,2012-03-06 07:00:00,Role 7,7,12
3502,Case44,Lapping,ID4882,2012-03-07 08:15:00,2012-03-07 07:00:00,Role 7,7,12
3503,Case44,Lapping,ID4882,2012-03-07 08:15:00,2012-03-07 07:00:00,Role 7,7,12
3504,Case44,Lapping,ID4882,2012-03-07 08:15:00,2012-03-07 07:00:00,Role 7,7,12
3505,Case44,Final Inspection Q.C.,ID4287,2012-03-11 22:55:00,2012-03-11 22:00:00,Role 3,3,8
3506,Case44,Lapping,ID0998,2012-03-12 00:38:00,2012-03-11 22:08:00,Role 7,7,12
3507,Case44,Final Inspection Q.C.,ID4287,2012-03-12 21:00:00,2012-03-12 18:20:00,Role 3,3,8
3508,Case44,Packing,ID4820,2012-03-15 08:00:00,2012-03-15 07:00:00,Role 5,12,10
3509,Case44,Packing,ID4820,2012-03-16 08:00:00,2012-03-16 07:00:00,Role 5,12,10
3510,Case45,Turning & Milling,ID4794,2012-03-21 03:05:00,2012-03-20 21:22:00,Role 1,21,1
3511,Case45,Turning & Milling,ID4529,2012-03-21 06:19:00,2012-03-21 03:07:00,Role 1,21,1
3512,Case45,Turning & Milling,ID4529,2012-03-21 10:23:00,2012-03-21 06:21:00,Role 1,21,1
3513,Case45,Turning & Milling Q.C.,ID4618,2012-03-21 17:03:00,2012-03-21 14:09:00,Role 3,22,8
3514,Case45,Fix,ID0997,2012-03-26 23:57:00,2012-03-26 22:21:00,Role 1,4,1
3515,Case45,Turning & Milling Q.C.,ID4618,2012-03-28 15:31:00,2012-03-28 14:53:00,Role 3,22,8
3516,Case45,Turning & Milling Q.C.,ID4618,2012-03-28 16:08:00,2012-03-28 14:54:00,Role 3,22,8
3517,Case46,Turning & Milling,ID4429,2012-01-29 08:15:00,2012-01-29 07:00:00,Role 1,21,1
3518,Case46,Turning & Milling,ID4529,2012-01-31 22:57:00,2012-01-31 16:30:00,Role 1,21,1
3519,Case46,Turning & Milling,ID4429,2012-02-01 03:06:00,2012-02-01 00:01:00,Role 1,21,1
3520,Case46,Turning & Milling,ID4794,2012-02-01 05:40:00,2012-02-01 03:04:00,Role 1,21,1
3521,Case46,Turning & Milling,ID4794,2012-02-01 10:21:00,2012-02-01 05:41:00,Role 1,21,1
3522,Case46,Turning & Milling Q.C.,ID4287,2012-02-01 18:11:00,2012-02-01 16:16:00,Role 3,22,8
3523,Case46,Laser Marking,ID0998,2012-02-01 23:05:00,2012-02-01 21:50:00,Role 7,8,12
3524,Case46,Lapping,ID0998,2012-02-01 21:50:00,2012-02-01 21:50:00,Role 7,7,12
3525,Case46,Final Inspection Q.C.,ID4287,2012-02-01 22:56:00,2012-02-01 22:03:00,Role 3,3,8
3526,Case46,Final Inspection Q.C.,ID4287,2012-02-02 14:01:00,2012-02-02 13:49:00,Role 3,3,8
3527,Case46,Packing,ID4820,2012-02-03 08:00:00,2012-02-03 07:00:00,Role 5,12,10
3528,Case47,Turning & Milling,ID4219,2012-03-05 20:29:00,2012-03-05 14:54:00,Role 1,21,1
3529,Case47,Turning & Milling,ID4219,2012-03-05 21:42:00,2012-03-05 20:30:00,Role 1,21,1
3530,Case47,Turning & Milling Q.C.,ID4618,2012-03-05 21:50:00,2012-03-05 21:30:00,Role 3,22,8
3531,Case47,Turning & Milling,ID4219,2012-03-05 23:44:00,2012-03-05 21:42:00,Role 1,21,1
3532,Case47,Turning & Milling,ID4219,2012-03-06 06:59:00,2012-03-06 06:00:00,Role 1,21,1
3533,Case47,Turning & Milling,ID4219,2012-03-06 08:00:00,2012-03-06 06:59:00,Role 1,21,1
3534,Case47,Turning & Milling Q.C.,ID4618,2012-03-07 14:12:00,2012-03-07 13:54:00,Role 3,22,8
3535,Case47,Laser Marking,ID4882,2012-03-15 21:03:00,2012-03-15 21:00:00,Role 7,8,12
3536,Case47,Flat Grinding,ID0998,2012-03-16 19:26:00,2012-03-16 18:40:00,Role 7,5,12
3537,Case47,Lapping,ID0998,2012-03-16 20:41:00,2012-03-16 19:26:00,Role 7,7,12
3538,Case47,Round Grinding,ID4355,2012-03-21 12:00:00,2012-03-21 10:00:00,Role 2,15,7
3539,Case47,Final Inspection Q.C.,ID4618,2012-03-21 23:26:00,2012-03-21 17:16:00,Role 3,3,8
3540,Case47,Packing,ID4820,2012-03-22 08:00:00,2012-03-22 07:00:00,Role 5,12,10
3541,Case48,Turning & Milling,ID4167,2012-01-31 23:08:00,2012-01-31 15:27:00,Role 1,21,1
3542,Case48,Turning & Milling,ID4932,2012-02-01 06:55:00,2012-02-01 02:48:00,Role 1,21,1
3543,Case48,Turning & Milling,ID4932,2012-02-01 13:43:00,2012-02-01 06:56:00,Role 1,21,1
3544,Case48,Turning & Milling Q.C.,ID4287,2012-02-01 15:40:00,2012-02-01 14:00:00,Role 3,22,8
3545,Case48,Turning & Milling,ID4167,2012-02-01 18:28:00,2012-02-01 16:00:00,Role 1,21,1
3546,Case48,Turning & Milling Q.C.,ID4287,2012-02-01 21:33:00,2012-02-01 20:50:00,Role 3,22,8
3547,Case48,Laser Marking,ID0998,2012-02-01 22:24:00,2012-02-01 21:56:00,Role 7,8,12
3548,Case48,Lapping,ID0998,2012-02-02 00:07:00,2012-02-01 22:24:00,Role 7,7,12
3549,Case48,Round Grinding,ID4528,2012-02-02 06:34:00,2012-02-02 01:18:00,Role 2,15,7
3550,Case48,Round Grinding,ID4872,2012-02-02 21:33:00,2012-02-02 14:24:00,Role 2,15,7
3551,Case48,Round Grinding,ID4528,2012-02-03 06:53:00,2012-02-03 02:02:00,Role 2,15,7
3552,Case48,Round Grinding,ID4872,2012-02-03 18:54:00,2012-02-03 13:47:00,Role 2,15,7
3553,Case48,Round Grinding,ID4355,2012-02-03 19:55:00,2012-02-03 16:51:00,Role 2,15,7
3554,Case48,Round Grinding,ID4385,2012-02-05 17:15:00,2012-02-05 16:09:00,Role 2,15,7
3555,Case48,Round Grinding,ID4385,2012-02-05 19:15:00,2012-02-05 16:11:00,Role 2,15,7
3556,Case48,Round Grinding,ID4872,2012-02-06 00:12:00,2012-02-05 17:17:00,Role 2,15,7
3557,Case48,Round Grinding,ID4528,2012-02-06 00:48:00,2012-02-05 21:04:00,Role 2,15,7
3558,Case48,Round Grinding,ID4872,2012-02-06 00:48:00,2012-02-05 23:00:00,Role 2,15,7
3559,Case48,Round Grinding,ID4385,2012-02-06 00:55:00,2012-02-06 00:13:00,Role 2,15,7
3560,Case48,Round Grinding,ID4355,2012-02-06 06:42:00,2012-02-06 00:48:00,Role 2,15,7
3561,Case48,Round Grinding,ID4872,2012-02-06 06:44:00,2012-02-06 03:04:00,Role 2,15,7
3562,Case48,Round Grinding,ID4528,2012-02-06 22:47:00,2012-02-06 13:59:00,Role 2,15,7
3563,Case48,Round Grinding,ID4872,2012-02-06 23:46:00,2012-02-06 17:06:00,Role 2,15,7
3564,Case48,Packing,ID4491,2012-02-07 08:00:00,2012-02-07 07:00:00,Role 5,12,10
3565,Case48,Final Inspection Q.C.,ID4493,2012-02-07 18:47:00,2012-02-07 13:47:00,Role 3,3,8
3566,Case48,Round Grinding,ID4528,2012-02-07 20:37:00,2012-02-07 14:08:00,Role 2,15,7
3567,Case48,Packing,ID4820,2012-02-13 08:00:00,2012-02-13 07:00:00,Role 5,12,10
3568,Case48,Final Inspection Q.C.,ID4493,2012-02-13 16:27:00,2012-02-13 13:53:00,Role 3,3,8
3569,Case48,Grinding Rework,ID4528,2012-03-07 17:30:00,2012-03-07 14:15:00,Role 2,6,7
3570,Case48,Packing,ID4820,2012-03-08 08:00:00,2012-03-08 07:00:00,Role 5,12,10
3571,Case48,Final Inspection Q.C.,ID4493,2012-03-08 20:42:00,2012-03-08 19:27:00,Role 3,3,8
3572,Case49,Turning & Milling,ID0997,2012-03-01 23:00:00,2012-03-01 14:19:00,Role 1,21,1
3573,Case49,Turning & Milling Q.C.,ID4163,2012-03-01 23:10:00,2012-03-01 22:05:00,Role 3,22,8
3574,Case49,Turning & Milling,ID0997,2012-03-02 18:35:00,2012-03-02 15:32:00,Role 1,21,1
3575,Case49,Turning & Milling,ID0937,2012-03-04 08:15:00,2012-03-04 07:00:00,Role 9,21,14
3576,Case49,Turning & Milling Q.C.,ID4618,2012-03-04 18:37:00,2012-03-04 16:46:00,Role 3,22,8
3577,Case49,Flat Grinding,ID4872,2012-03-09 06:35:00,2012-03-09 05:55:00,Role 2,5,7
3578,Case49,Turning & Milling Q.C.,ID4618,2012-03-09 19:57:00,2012-03-09 18:00:00,Role 3,22,8
3579,Case49,Laser Marking,ID0998,2012-03-15 19:23:00,2012-03-15 18:58:00,Role 7,8,12
3580,Case49,Lapping,ID0998,2012-03-15 22:46:00,2012-03-15 21:31:00,Role 7,7,12
3581,Case49,Packing,ID4820,2012-03-16 08:00:00,2012-03-16 07:00:00,Role 5,12,10
3582,Case49,Final Inspection Q.C.,ID4618,2012-03-16 15:33:00,2012-03-16 15:00:00,Role 3,3,8
3583,Case5,Turning & Milling,ID0997,2012-03-30 19:14:00,2012-03-30 14:17:00,Role 1,21,1
3584,Case5,Turning & Milling,ID0997,2012-03-30 19:43:00,2012-03-30 19:14:00,Role 1,21,1
3585,Case50,Turning & Milling,ID0997,2012-03-02 18:36:00,2012-03-02 18:35:00,Role 1,21,1
3586,Case50,Turning & Milling,ID0997,2012-03-02 19:29:00,2012-03-02 18:36:00,Role 1,21,1
3587,Case50,Turning & Milling,ID0997,2012-03-05 09:08:00,2012-03-05 03:20:00,Role 1,21,1
3588,Case50,Turning & Milling,ID0997,2012-03-05 11:35:00,2012-03-05 09:09:00,Role 1,21,1
3589,Case50,Turning & Milling Q.C.,ID4618,2012-03-05 18:09:00,2012-03-05 15:21:00,Role 3,22,8
3590,Case50,Laser Marking,ID0998,2012-03-16 17:39:00,2012-03-16 16:24:00,Role 7,8,12
3591,Case50,Lapping,ID0998,2012-03-16 16:24:00,2012-03-16 16:24:00,Role 7,7,12
3592,Case50,Packing,ID4820,2012-03-19 08:00:00,2012-03-19 07:00:00,Role 5,12,10
3593,Case50,Final Inspection Q.C.,ID4618,2012-03-19 16:56:00,2012-03-19 14:34:00,Role 3,3,8
3594,Case52,Turning & Milling,ID0997,2012-02-09 13:36:00,2012-02-09 12:09:00,Role 1,21,1
3595,Case52,Turning & Milling,ID4219,2012-02-21 22:38:00,2012-02-21 20:28:00,Role 1,21,1
3596,Case52,Turning & Milling,ID4219,2012-02-22 00:11:00,2012-02-21 22:39:00,Role 1,21,1
3597,Case52,Turning & Milling,ID4219,2012-02-22 00:58:00,2012-02-22 00:11:00,Role 1,21,1
3598,Case52,Turning & Milling,ID4219,2012-02-22 16:19:00,2012-02-22 13:52:00,Role 1,21,1
3599,Case52,Turning & Milling,ID4219,2012-02-22 16:42:00,2012-02-22 16:20:00,Role 1,21,1
3600,Case52,Turning & Milling,ID4219,2012-02-23 01:02:00,2012-02-22 16:42:00,Role 1,21,1
3601,Case52,Turning & Milling,ID4219,2012-02-23 17:43:00,2012-02-23 13:49:00,Role 1,21,1
3602,Case52,Turning & Milling Q.C.,ID4618,2012-02-24 18:46:00,2012-02-24 17:31:00,Role 3,22,8
3603,Case52,Flat Grinding,ID4882,2012-02-24 19:08:00,2012-02-24 17:33:00,Role 7,5,12
3604,Case52,Laser Marking,ID4882,2012-02-26 13:52:00,2012-02-26 13:51:00,Role 7,8,12
3605,Case52,Laser Marking,ID4882,2012-02-26 18:21:00,2012-02-26 17:41:00,Role 7,8,12
3606,Case52,Final Inspection Q.C.,ID4618,2012-02-27 01:01:00,2012-02-26 22:53:00,Role 3,3,8
3607,Case52,Final Inspection Q.C.,ID4618,2012-02-27 21:15:00,2012-02-27 21:14:00,Role 3,3,8
3608,Case52,Packing,ID4820,2012-02-28 08:00:00,2012-02-28 07:00:00,Role 5,12,10
3609,Case52,Packing,ID4820,2012-02-29 08:00:00,2012-02-29 07:00:00,Role 5,12,10
3610,Case53,Turning & Milling,ID0997,2012-03-14 22:56:00,2012-03-14 20:50:00,Role 1,21,1
3611,Case53,Turning & Milling,ID4219,2012-03-15 00:32:00,2012-03-14 23:24:00,Role 1,21,1
3612,Case53,Turning & Milling,ID4219,2012-03-15 01:52:00,2012-03-15 00:33:00,Role 1,21,1
3613,Case53,Turning & Milling,ID4219,2012-03-15 03:53:00,2012-03-15 01:53:00,Role 1,21,1
3614,Case53,Turning & Milling,ID4219,2012-03-15 05:39:00,2012-03-15 03:54:00,Role 1,21,1
3615,Case53,Turning & Milling,ID4219,2012-03-15 09:26:00,2012-03-15 05:39:00,Role 1,21,1
3616,Case53,Turning & Milling,ID0997,2012-03-15 15:00:00,2012-03-15 14:00:00,Role 1,21,1
3617,Case53,Turning & Milling Q.C.,ID4287,2012-03-15 15:00:00,2012-03-15 14:00:00,Role 3,22,8
3618,Case53,Turning & Milling,ID0997,2012-03-15 18:30:00,2012-03-15 15:00:00,Role 1,21,1
3619,Case53,Turning & Milling Q.C.,ID4287,2012-03-15 20:31:00,2012-03-15 20:20:00,Role 3,22,8
3620,Case53,Turning & Milling Q.C.,ID4287,2012-03-16 16:08:00,2012-03-16 15:00:00,Role 3,22,8
3621,Case53,Laser Marking,ID0998,2012-03-19 18:21:00,2012-03-19 16:39:00,Role 7,8,12
3622,Case53,Flat Grinding,ID0998,2012-03-21 00:21:00,2012-03-21 00:20:00,Role 7,5,12
3623,Case53,Round Grinding,ID0998,2012-03-22 00:45:00,2012-03-21 23:35:00,Role 7,15,12
3624,Case53,Round Grinding,ID4872,2012-03-22 03:21:00,2012-03-22 01:30:00,Role 2,15,7
3625,Case53,Final Inspection Q.C.,ID4287,2012-03-22 20:30:00,2012-03-22 17:30:00,Role 3,3,8
3626,Case53,Final Inspection Q.C.,ID4287,2012-03-23 17:44:00,2012-03-23 17:30:00,Role 3,3,8
3627,Case53,Packing,ID4491,2012-03-25 09:00:00,2012-03-25 08:00:00,Role 5,12,10
3628,Case54,Turning & Milling,ID4429,2012-03-18 23:10:00,2012-03-18 16:24:00,Role 1,21,1
3629,Case54,Turning & Milling,ID4167,2012-03-19 06:46:00,2012-03-19 03:08:00,Role 1,21,1
3630,Case54,Turning & Milling,ID4932,2012-03-19 15:17:00,2012-03-19 14:32:00,Role 1,21,1
3631,Case54,Turning & Milling,ID4932,2012-03-19 23:04:00,2012-03-19 16:37:00,Role 1,21,1
3632,Case54,Turning & Milling Q.C.,ID4287,2012-03-19 20:38:00,2012-03-19 19:39:00,Role 3,22,8
3633,Case54,Turning & Milling,ID4167,2012-03-20 05:59:00,2012-03-19 23:05:00,Role 1,21,1
3634,Case54,Turning & Milling Q.C.,ID4287,2012-03-20 14:15:00,2012-03-20 14:00:00,Role 3,22,8
3635,Case54,Flat Grinding,ID0998,2012-03-20 21:50:00,2012-03-20 20:50:00,Role 7,5,12
3636,Case54,Flat Grinding,ID0998,2012-03-20 23:06:00,2012-03-20 21:51:00,Role 7,5,12
3637,Case54,Turning & Milling Q.C.,ID4287,2012-03-21 00:19:00,2012-03-20 23:30:00,Role 3,22,8
3638,Case54,Final Inspection Q.C.,ID4287,2012-03-21 01:00:00,2012-03-21 00:20:00,Role 3,3,8
3639,Case54,Flat Grinding,ID0998,2012-03-21 00:23:00,2012-03-21 00:22:00,Role 7,5,12
3640,Case54,Lapping,ID0998,2012-03-21 01:38:00,2012-03-21 00:23:00,Role 7,7,12
3641,Case54,Laser Marking,ID0998,2012-03-21 01:03:00,2012-03-21 01:02:00,Role 7,8,12
3642,Case54,Packing,ID4820,2012-03-22 08:00:00,2012-03-22 07:00:00,Role 5,12,10
3643,Case54,Final Inspection Q.C.,ID4287,2012-03-22 16:30:00,2012-03-22 16:07:00,Role 3,3,8
3644,Case55,Turn & Mill. & Screw Assem,ID4132,2012-02-10 00:48:00,2012-02-09 21:27:00,Role 1,19,1
3645,Case55,Turn & Mill. & Screw Assem,ID4641,2012-02-10 04:22:00,2012-02-10 03:13:00,Role 1,19,1
3646,Case55,Turn & Mill. & Screw Assem,ID4641,2012-02-10 13:44:00,2012-02-10 04:22:00,Role 1,19,1
3647,Case55,Turning & Milling Q.C.,ID4287,2012-02-10 14:30:00,2012-02-10 13:59:00,Role 3,22,8
3648,Case55,Turn & Mill. & Screw Assem,ID3846,2012-02-10 19:53:00,2012-02-10 14:12:00,Role 1,19,1
3649,Case55,Turn & Mill. & Screw Assem,ID4132,2012-02-12 13:37:00,2012-02-12 05:05:00,Role 1,19,1
3650,Case55,Turn & Mill. & Screw Assem,ID4641,2012-02-12 14:27:00,2012-02-12 13:58:00,Role 1,19,1
3651,Case55,Turn & Mill. & Screw Assem,ID3846,2012-02-12 22:59:00,2012-02-12 16:04:00,Role 1,19,1
3652,Case55,Turn & Mill. & Screw Assem,ID4132,2012-02-13 05:44:00,2012-02-12 23:06:00,Role 1,19,1
3653,Case55,Turning & Milling Q.C.,ID4287,2012-02-19 17:30:00,2012-02-19 16:00:00,Role 3,22,8
3654,Case55,Laser Marking,ID4882,2012-02-20 17:38:00,2012-02-20 16:49:00,Role 7,8,12
3655,Case55,Flat Grinding,ID4882,2012-02-21 08:15:00,2012-02-21 07:00:00,Role 7,5,12
3656,Case55,Flat Grinding,ID4882,2012-02-21 19:13:00,2012-02-21 16:03:00,Role 7,5,12
3657,Case55,Lapping,ID4882,2012-02-22 08:15:00,2012-02-22 07:00:00,Role 7,7,12
3658,Case55,Lapping,ID4882,2012-02-22 17:37:00,2012-02-22 16:07:00,Role 7,7,12
3659,Case55,Final Inspection Q.C.,ID4493,2012-02-23 18:21:00,2012-02-23 17:21:00,Role 3,3,8
3660,Case55,Packing,ID4820,2012-02-24 08:00:00,2012-02-24 07:00:00,Role 5,12,10
3661,Case55,Turn & Mill. & Screw Assem,ID0937,2012-03-19 08:15:00,2012-03-19 07:00:00,Role 9,19,14
3662,Case56,Turning,ID4219,2012-03-06 16:09:00,2012-03-06 14:40:00,Role 1,20,1
3663,Case56,Turning,ID0997,2012-03-08 09:08:00,2012-03-08 05:06:00,Role 1,20,1
3664,Case56,Packing,ID4820,2012-03-08 08:00:00,2012-03-08 07:00:00,Role 5,12,10
3665,Case56,Turning,ID0997,2012-03-08 11:18:00,2012-03-08 09:08:00,Role 1,20,1
3666,Case56,Turning Q.C.,ID4618,2012-03-08 14:46:00,2012-03-08 14:12:00,Role 3,23,8
3667,Case56,Lapping,ID0998,2012-03-08 18:25:00,2012-03-08 17:12:00,Role 7,7,12
3668,Case56,Laser Marking,ID0998,2012-03-08 18:44:00,2012-03-08 18:26:00,Role 7,8,12
3669,Case56,Final Inspection Q.C.,ID4618,2012-03-08 19:19:00,2012-03-08 18:30:00,Role 3,3,8
3670,Case58,Round Grinding,ID4528,2012-02-09 18:16:00,2012-02-09 17:49:00,Role 2,15,7
3671,Case58,Round Grinding,ID4528,2012-02-09 20:37:00,2012-02-09 19:28:00,Role 2,15,7
3672,Case58,Round Grinding,ID4872,2012-02-10 01:14:00,2012-02-09 23:02:00,Role 2,15,7
3673,Case58,Round Grinding,ID4528,2012-02-12 13:12:00,2012-02-12 06:14:00,Role 2,15,7
3674,Case58,Final Inspection Q.C.,ID4618,2012-02-19 22:11:00,2012-02-19 13:50:00,Role 3,3,8
3675,Case58,Laser Marking,ID0998,2012-02-19 23:24:00,2012-02-19 22:09:00,Role 7,8,12
3676,Case58,Packing,ID4820,2012-02-20 08:00:00,2012-02-20 07:00:00,Role 5,12,10
3677,Case59,Turning & Milling,ID4794,2012-03-18 22:54:00,2012-03-18 16:47:00,Role 1,21,1
3678,Case59,Turning & Milling,ID4429,2012-03-19 00:59:00,2012-03-18 23:11:00,Role 1,21,1
3679,Case59,Turning & Milling,ID4529,2012-03-19 04:18:00,2012-03-19 03:21:00,Role 1,21,1
3680,Case59,Turning & Milling Q.C.,ID4618,2012-03-21 17:10:00,2012-03-21 16:20:00,Role 3,22,8
3681,Case59,Laser Marking,ID4718,2012-03-21 21:56:00,2012-03-21 21:51:00,Role 1,8,1
3682,Case59,Lapping,ID0420,2012-03-22 00:35:00,2012-03-21 23:57:00,Role 2,7,7
3683,Case59,Packing,ID4820,2012-03-22 08:00:00,2012-03-22 07:00:00,Role 5,12,10
3684,Case59,Final Inspection Q.C.,ID4618,2012-03-22 18:08:00,2012-03-22 16:27:00,Role 3,3,8
3685,Case59,Turning & Milling Q.C.,ID4618,2012-03-23 20:33:00,2012-03-23 19:18:00,Role 3,22,8
