caseid,task,user,start_timestamp,end_timestamp
gen-Case05,start,Role 1,2012-03-28 12:47:47+0000,2012-03-28 15:07:07+0000
gen-Case05,start,Role 1,2012-03-28 21:07:00+0000,2012-03-28 23:22:42+0000
gen-Case05,start,Role 1,2012-03-29 05:03:00+0000,2012-03-29 07:13:41+0000
gen-Case05,start,Role 1,2012-03-29 12:14:29+0000,2012-03-29 14:20:51+0000
gen-Case05,start,Role 1,2012-03-29 18:45:13+0000,2012-03-29 20:47:49+0000
gen-Case05,start,Role 1,2012-03-30 00:48:33+0000,2012-03-30 02:47:44+0000
gen-Case05,start,Role 1,2012-03-30 06:45:57+0000,2012-03-30 08:42:25+0000
gen-Case05,start,Role 3,2012-03-30 12:53:19+0000,2012-03-30 14:46:44+0000
gen-Case05,start,Role 3,2012-03-30 16:42:58+0000,2012-03-30 18:36:47+0000
gen-Case05,start,Role 1,2012-03-30 20:23:58+0000,2012-03-30 22:20:17+0000
gen-Case05,start,Role 1,2012-03-31 02:51:00+0000,2012-03-31 04:51:32+0000
gen-Case05,start,Role 3,2012-03-31 10:25:03+0000,2012-03-31 12:23:59+0000
gen-Case05,start,Role 1,2012-03-31 16:11:25+0000,2012-03-31 18:10:37+0000
gen-Case05,start,Role 3,2012-03-31 23:34:36+0000,2012-04-01 01:34:02+0000
gen-Case05,start,Role 1,2012-04-01 04:50:34+0000,2012-04-01 06:48:43+0000
gen-Case05,start,Role 9,2012-04-01 11:48:10+0000,2012-04-01 13:47:56+0000
gen-Case05,start,Role 1,2012-04-01 21:00:55+0000,2012-04-01 23:21:15+0000
gen-Case05,start,Role 1,2012-04-02 06:53:53+0000,2012-04-02 09:03:16+0000
gen-Case05,start,Role 2,2012-04-02 16:43:02+0000,2012-04-02 18:48:43+0000
gen-Case05,start,Role 3,2012-04-02 23:30:39+0000,2012-04-03 01:38:43+0000
gen-Case05,start,Role 1,2012-04-03 05:20:54+0000,2012-04-03 07:30:47+0000
gen-Case05,start,Role 3,2012-04-03 12:16:56+0000,2012-04-03 14:26:33+0000
gen-Case05,start,Role 1,2012-04-03 17:30:26+0000,2012-04-03 19:39:32+0000
gen-Case05,start,Role 3,2012-04-04 00:21:40+0000,2012-04-04 02:29:26+0000
gen-Case05,start,Role 1,2012-04-04 05:21:07+0000,2012-04-04 07:26:53+0000
gen-Case05,start,Role 1,2012-04-04 12:12:07+0000,2012-04-04 14:17:22+0000
gen-Case05,start,Role 1,2012-04-04 19:42:33+0000,2012-04-04 21:43:54+0000
gen-Case05,start,Role 1,2012-04-05 03:27:44+0000,2012-04-05 05:25:57+0000
gen-Case05,start,Role 4,2012-04-05 11:10:46+0000,2012-04-05 13:06:42+0000
gen-Case05,start,Role 3,2012-04-05 16:34:41+0000,2012-04-05 18:10:56+0000
gen-Case05,start,Role 1,2012-04-05 19:39:27+0000,2012-04-05 21:19:00+0000
gen-Case05,start,Role 1,2012-04-05 23:29:14+0000,2012-04-06 01:16:26+0000
gen-Case05,start,Role 9,2012-04-06 04:21:54+0000,2012-04-06 06:10:59+0000
gen-Case05,start,Role 1,2012-04-06 11:36:49+0000,2012-04-06 13:45:43+0000
gen-Case05,start,Role 7,2012-04-06 19:47:59+0000,2012-04-06 21:50:41+0000
gen-Case05,start,Role 1,2012-04-07 02:48:34+0000,2012-04-07 04:51:59+0000
gen-Case05,start,Role 3,2012-04-07 09:59:15+0000,2012-04-07 12:04:22+0000
gen-Case05,start,Role 1,2012-04-07 14:52:38+0000,2012-04-07 17:01:37+0000
gen-Case05,start,Role 1,2012-04-07 20:57:18+0000,2012-04-07 23:05:59+0000
gen-Case05,start,Role 1,2012-04-08 02:56:55+0000,2012-04-08 05:01:06+0000
gen-Case05,start,Role 3,2012-04-08 08:51:13+0000,2012-04-08 10:52:09+0000
gen-Case05,start,Role 7,2012-04-08 11:58:39+0000,2012-04-08 13:59:55+0000
gen-Case05,start,Role 13,2012-04-08 15:40:57+0000,2012-04-08 17:49:27+0000
gen-Case05,start,Role 3,2012-04-08 18:34:29+0000,2012-04-08 20:21:41+0000
gen-Case05,start,Role 1,2012-04-08 20:21:41+0000,2012-04-08 22:14:58+0000
gen-Case05,start,Role 3,2012-04-09 00:06:40+0000,2012-04-09 02:03:11+0000
gen-Case05,start,Role 1,2012-04-09 02:44:19+0000,2012-04-09 04:43:57+0000
gen-Case05,start,Role 1,2012-04-09 07:26:10+0000,2012-04-09 09:27:24+0000
gen-Case05,start,Role 1,2012-04-09 12:50:47+0000,2012-04-09 14:49:25+0000
gen-Case05,start,Role 1,2012-04-09 18:50:50+0000,2012-04-09 20:48:07+0000
gen-Case05,start,Role 1,2012-04-10 01:11:37+0000,2012-04-10 03:06:04+0000
gen-Case05,start,Role 1,2012-04-10 07:34:00+0000,2012-04-10 09:27:42+0000
gen-Case05,start,Role 3,2012-04-10 13:54:12+0000,2012-04-10 15:46:55+0000
gen-Case05,start,Role 1,2012-04-10 17:57:30+0000,2012-04-10 19:51:26+0000
gen-Case05,start,Role 1,2012-04-10 23:39:11+0000,2012-04-11 01:37:05+0000
gen-Case05,start,Role 1,2012-04-11 06:21:01+0000,2012-04-11 08:18:06+0000
gen-Case05,start,Role 1,2012-04-11 13:36:04+0000,2012-04-11 15:31:51+0000
gen-Case05,start,Role 1,2012-04-11 21:03:24+0000,2012-04-11 22:56:05+0000
gen-Case05,start,Role 1,2012-04-12 04:49:57+0000,2012-04-12 06:41:22+0000
gen-Case05,start,Role 1,2012-04-12 12:15:18+0000,2012-04-12 14:05:14+0000
gen-Case05,start,Role 1,2012-04-12 19:31:12+0000,2012-04-12 21:20:24+0000
gen-Case05,start,Role 1,2012-04-13 02:32:28+0000,2012-04-13 04:20:36+0000
gen-Case05,start,Role 5,2012-04-13 09:34:11+0000,2012-04-13 11:22:00+0000
gen-Case05,start,Role 3,2012-04-13 17:05:04+0000,2012-04-13 18:25:31+0000
gen-Case05,start,Role 13,2012-04-13 20:02:22+0000,2012-04-13 21:32:07+0000
gen-Case05,start,Role 3,2012-04-13 23:08:52+0000,2012-04-14 00:35:18+0000
gen-Case05,start,Role 13,2012-04-14 00:35:18+0000,2012-04-14 02:06:30+0000
gen-Case05,start,Role 3,2012-04-14 02:26:02+0000,2012-04-14 03:59:13+0000
gen-Case05,start,Role 3,2012-04-14 03:59:13+0000,2012-04-14 05:33:22+0000
gen-Case05,start,Role 3,2012-04-14 05:33:22+0000,2012-04-14 07:16:19+0000
gen-Case05,start,Role 3,2012-04-14 07:16:19+0000,2012-04-14 09:06:05+0000
gen-Case05,start,Role 3,2012-04-14 09:50:18+0000,2012-04-14 11:45:18+0000
gen-Case05,start,Role 1,2012-04-14 13:38:09+0000,2012-04-14 15:37:21+0000
gen-Case05,start,Role 12,2012-04-14 19:24:27+0000,2012-04-14 21:25:17+0000
gen-Case05,start,Role 3,2012-04-14 23:38:08+0000,2012-04-15 01:12:32+0000
gen-Case05,start,Role 8,2012-04-15 02:01:28+0000,2012-04-15 03:38:25+0000
gen-Case05,start,Role 1,2012-04-15 07:12:17+0000,2012-04-15 09:16:53+0000
gen-Case05,start,Role 1,2012-04-15 13:02:03+0000,2012-04-15 15:04:29+0000
gen-Case05,start,Role 3,2012-04-15 20:03:26+0000,2012-04-15 22:05:31+0000
gen-Case05,start,Role 1,2012-04-16 01:18:02+0000,2012-04-16 03:20:33+0000
gen-Case05,start,Role 1,2012-04-16 07:52:20+0000,2012-04-16 09:56:56+0000
gen-Case05,start,Role 1,2012-04-16 14:46:07+0000,2012-04-16 16:47:26+0000
gen-Case05,start,Role 3,2012-04-16 22:07:51+0000,2012-04-17 00:07:05+0000
gen-Case05,start,Role 9,2012-04-17 02:56:59+0000,2012-04-17 04:56:02+0000
gen-Case05,start,Role 3,2012-04-17 10:05:04+0000,2012-04-17 12:26:52+0000
gen-Case05,start,Role 7,2012-04-17 16:53:25+0000,2012-04-17 19:02:22+0000
gen-Case05,start,Role 2,2012-04-17 23:54:02+0000,2012-04-18 02:09:19+0000
gen-Case05,start,Role 1,2012-04-18 05:23:36+0000,2012-04-18 07:46:20+0000
gen-Case05,start,Role 3,2012-04-18 11:57:40+0000,2012-04-18 14:15:23+0000
gen-Case05,start,Role 1,2012-04-18 17:03:05+0000,2012-04-18 19:24:12+0000
gen-Case05,start,Role 6,2012-04-18 23:48:40+0000,2012-04-19 02:04:30+0000
gen-Case05,start,Role 1,2012-04-19 08:49:25+0000,2012-04-19 11:25:44+0000
gen-Case05,start,Role 1,2012-04-19 17:12:55+0000,2012-04-19 19:31:18+0000
gen-Case05,start,Role 3,2012-04-20 01:21:48+0000,2012-04-20 03:34:23+0000
gen-Case05,start,Role 1,2012-04-20 06:48:52+0000,2012-04-20 08:58:04+0000
gen-Case05,start,Role 1,2012-04-20 13:50:23+0000,2012-04-20 15:58:53+0000
gen-Case05,start,Role 3,2012-04-20 21:31:22+0000,2012-04-20 23:35:49+0000
gen-Case05,start,Role 1,2012-04-21 03:26:55+0000,2012-04-21 05:29:49+0000
gen-Case05,start,Role 1,2012-04-21 10:44:18+0000,2012-04-21 12:48:26+0000
gen-Case05,start,Role 1,2012-04-21 18:20:31+0000,2012-04-21 20:21:42+0000
gen-Case05,start,Role 1,2012-04-22 02:13:28+0000,2012-04-22 04:12:24+0000
gen-Case05,start,Role 1,2012-04-22 10:09:58+0000,2012-04-22 12:05:26+0000
gen-Case05,start,Role 3,2012-04-22 17:50:41+0000,2012-04-22 19:43:13+0000
gen-Case05,start,Role 1,2012-04-22 22:44:08+0000,2012-04-23 00:36:56+0000
gen-Case05,start,Role 1,2012-04-23 05:06:01+0000,2012-04-23 07:01:22+0000
gen-Case05,start,Role 1,2012-04-23 12:19:02+0000,2012-04-23 14:13:03+0000
gen-Case05,start,Role 1,2012-04-23 19:55:49+0000,2012-04-23 21:48:31+0000
gen-Case05,start,Role 3,2012-04-24 03:41:20+0000,2012-04-24 05:32:59+0000
gen-Case05,start,Role 7,2012-04-24 08:45:40+0000,2012-04-24 10:38:11+0000
gen-Case05,start,Role 3,2012-04-24 13:45:42+0000,2012-04-24 15:48:04+0000
gen-Case05,start,Role 7,2012-04-24 17:51:37+0000,2012-04-24 19:57:01+0000
gen-Case05,start,Role 1,2012-04-24 22:43:13+0000,2012-04-25 00:58:44+0000
gen-Case05,start,Role 1,2012-04-25 04:20:55+0000,2012-04-25 06:32:10+0000
gen-Case05,start,Role 1,2012-04-25 10:42:24+0000,2012-04-25 12:49:45+0000
gen-Case06,Turning & Milling,Role 3,2012-03-13 05:23:18+0000,2012-03-13 08:10:32+0000
gen-Case06,Turning & Milling,Role 2,2012-03-13 17:49:13+0000,2012-03-13 19:54:44+0000
gen-Case06,Turning & Milling,Role 2,2012-03-14 05:43:24+0000,2012-03-14 07:42:52+0000
gen-Case06,Turning & Milling,end,2012-03-14 18:23:07+0000,2012-03-14 20:10:23+0000
gen-Case06,Turning & Milling Q.C.,Role 1,2012-03-15 10:52:18+0000,2012-03-15 12:46:42+0000
gen-Case06,Lapping,Role 1,2012-03-16 00:47:50+0000,2012-03-16 02:18:26+0000
gen-Case06,start,Role 3,2012-03-16 15:55:29+0000,2012-03-16 17:30:04+0000
gen-Case06,start,Role 1,2012-03-17 06:53:20+0000,2012-03-17 08:42:35+0000
gen-Case06,start,Role 3,2012-03-17 19:07:59+0000,2012-03-17 21:01:04+0000
gen-Case06,start,Role 2,2012-03-18 03:11:37+0000,2012-03-18 05:11:27+0000
gen-Case06,start,Role 3,2012-03-18 07:19:38+0000,2012-03-18 09:33:05+0000
gen-Case06,start,Role 2,2012-03-18 09:45:51+0000,2012-03-18 11:59:55+0000
gen-Case06,start,Role 3,2012-03-18 11:59:55+0000,2012-03-18 14:22:23+0000
gen-Case06,start,Role 3,2012-03-18 14:22:23+0000,2012-03-18 16:45:23+0000
gen-Case06,start,Role 2,2012-03-18 16:45:23+0000,2012-03-18 19:08:24+0000
gen-Case06,start,Role 1,2012-03-18 19:08:24+0000,2012-03-18 21:34:12+0000
gen-Case06,start,Role 2,2012-03-18 22:30:10+0000,2012-03-19 00:51:04+0000
gen-Case06,start,Role 4,2012-03-19 00:51:37+0000,2012-03-19 03:14:10+0000
gen-Case06,start,Role 3,2012-03-19 03:29:39+0000,2012-03-19 05:30:16+0000
gen-Case06,start,Role 1,2012-03-19 05:30:16+0000,2012-03-19 07:30:31+0000
gen-Case06,start,Role 1,2012-03-19 08:22:29+0000,2012-03-19 10:23:31+0000
gen-Case06,start,Role 1,2012-03-19 12:24:05+0000,2012-03-19 14:24:37+0000
gen-Case06,start,Role 1,2012-03-19 16:49:57+0000,2012-03-19 18:49:33+0000
gen-Case06,start,Role 1,2012-03-19 21:39:25+0000,2012-03-19 23:38:34+0000
gen-Case06,start,Role 1,2012-03-20 02:52:35+0000,2012-03-20 04:51:05+0000
gen-Case06,start,Role 1,2012-03-20 08:40:04+0000,2012-03-20 10:36:57+0000
gen-Case06,start,Role 1,2012-03-20 14:52:50+0000,2012-03-20 16:49:01+0000
gen-Case06,start,Role 1,2012-03-20 21:33:21+0000,2012-03-20 23:27:53+0000
gen-Case06,start,Role 1,2012-03-21 04:27:31+0000,2012-03-21 06:21:25+0000
gen-Case06,start,Role 1,2012-03-21 11:28:37+0000,2012-03-21 13:21:55+0000
gen-Case06,start,Role 3,2012-03-21 18:33:19+0000,2012-03-21 20:25:01+0000
gen-Case06,start,Role 1,2012-03-21 23:04:14+0000,2012-03-22 00:56:50+0000
gen-Case06,start,Role 1,2012-03-22 04:58:05+0000,2012-03-22 06:53:06+0000
gen-Case06,start,Role 1,2012-03-22 12:14:11+0000,2012-03-22 14:07:43+0000
gen-Case06,start,Role 1,2012-03-22 19:52:20+0000,2012-03-22 21:44:08+0000
gen-Case06,start,Role 1,2012-03-23 03:31:44+0000,2012-03-23 05:22:14+0000
gen-Case06,start,Role 1,2012-03-23 10:57:25+0000,2012-03-23 12:46:50+0000
gen-Case06,start,Role 3,2012-03-23 18:07:15+0000,2012-03-23 19:55:53+0000
gen-Case06,start,Role 3,2012-03-23 22:23:03+0000,2012-03-24 00:12:58+0000
gen-Case06,start,Role 1,2012-03-24 02:02:22+0000,2012-03-24 03:55:20+0000
gen-Case06,start,Role 1,2012-03-24 07:46:14+0000,2012-03-24 09:43:36+0000
gen-Case06,start,Role 1,2012-03-24 14:57:41+0000,2012-03-24 16:53:49+0000
gen-Case06,start,Role 1,2012-03-24 22:55:57+0000,2012-03-25 00:50:21+0000
gen-Case06,start,Role 1,2012-03-25 06:54:06+0000,2012-03-25 08:46:44+0000
gen-Case06,start,Role 3,2012-03-25 14:29:57+0000,2012-03-25 16:21:12+0000
gen-Case06,start,end,2012-03-25 19:06:35+0000,2012-03-25 20:58:54+0000
gen-Case06,start,Role 3,2012-03-26 03:06:48+0000,2012-03-26 05:24:22+0000
gen-Case06,start,Role 10,2012-03-26 10:18:54+0000,2012-03-26 12:22:06+0000
gen-Case06,start,Role 1,2012-03-26 20:25:14+0000,2012-03-26 22:55:54+0000
gen-Case06,start,Role 1,2012-03-27 06:48:34+0000,2012-03-27 09:04:18+0000
gen-Case06,start,Role 1,2012-03-27 17:27:45+0000,2012-03-27 19:40:06+0000
gen-Case06,start,Role 1,2012-03-28 03:33:40+0000,2012-03-28 05:41:27+0000
gen-Case06,start,Role 1,2012-03-28 12:33:42+0000,2012-03-28 14:37:05+0000
gen-Case06,start,Role 2,2012-03-28 20:19:49+0000,2012-03-28 22:18:56+0000
gen-Case06,start,Role 1,2012-03-29 00:26:48+0000,2012-03-29 02:29:13+0000
gen-Case06,start,Role 1,2012-03-29 06:10:11+0000,2012-03-29 08:12:10+0000
gen-Case06,start,Role 1,2012-03-29 12:35:37+0000,2012-03-29 14:36:21+0000
gen-Case06,start,Role 1,2012-03-29 19:23:10+0000,2012-03-29 21:22:34+0000
gen-Case06,start,Role 1,2012-03-30 02:10:09+0000,2012-03-30 04:07:43+0000
gen-Case06,start,Role 1,2012-03-30 08:55:10+0000,2012-03-30 10:50:47+0000
gen-Case06,start,Role 3,2012-03-30 15:39:21+0000,2012-03-30 17:32:54+0000
gen-Case06,start,Role 5,2012-03-30 19:49:03+0000,2012-03-30 21:42:11+0000
gen-Case06,start,Role 3,2012-03-31 02:34:51+0000,2012-03-31 04:05:42+0000
gen-Case06,start,Role 1,2012-03-31 05:08:17+0000,2012-03-31 06:45:17+0000
gen-Case06,start,Role 3,2012-03-31 09:38:11+0000,2012-03-31 11:23:27+0000
gen-Case06,start,Role 1,2012-03-31 12:18:17+0000,2012-03-31 14:08:15+0000
gen-Case06,start,Role 1,2012-03-31 17:01:30+0000,2012-03-31 18:56:16+0000
gen-Case06,start,Role 1,2012-03-31 22:52:52+0000,2012-04-01 00:46:52+0000
gen-Case06,start,Role 9,2012-04-01 05:22:30+0000,2012-04-01 07:15:37+0000
gen-Case06,start,Role 1,2012-04-01 13:45:49+0000,2012-04-01 15:59:37+0000
gen-Case06,start,Role 1,2012-04-01 22:35:45+0000,2012-04-02 00:40:38+0000
gen-Case06,start,Role 1,2012-04-02 07:27:31+0000,2012-04-02 09:29:39+0000
gen-Case06,start,Role 1,2012-04-02 15:58:52+0000,2012-04-02 17:58:32+0000
gen-Case06,start,Role 1,2012-04-02 23:59:26+0000,2012-04-03 01:56:56+0000
gen-Case06,start,Role 1,2012-04-03 07:28:49+0000,2012-04-03 09:24:23+0000
gen-Case06,start,Role 1,2012-04-03 14:36:34+0000,2012-04-03 16:30:29+0000
gen-Case06,start,Role 2,2012-04-03 21:24:10+0000,2012-04-03 23:16:07+0000
gen-Case06,start,Role 1,2012-04-04 02:42:12+0000,2012-04-04 04:39:55+0000
gen-Case06,start,Role 1,2012-04-04 09:14:18+0000,2012-04-04 11:12:41+0000
gen-Case06,start,Role 1,2012-04-04 16:31:20+0000,2012-04-04 18:28:56+0000
gen-Case06,start,Role 1,2012-04-04 23:47:53+0000,2012-04-05 01:43:45+0000
gen-Case06,start,Role 2,2012-04-05 06:45:46+0000,2012-04-05 08:39:55+0000
gen-Case06,start,Role 2,2012-04-05 11:04:57+0000,2012-04-05 13:05:47+0000
gen-Case06,start,Role 1,2012-04-05 15:16:02+0000,2012-04-05 17:26:25+0000
gen-Case06,start,Role 1,2012-04-05 20:31:16+0000,2012-04-05 22:39:07+0000
gen-Case06,start,Role 1,2012-04-06 02:41:20+0000,2012-04-06 04:46:39+0000
gen-Case06,start,Role 7,2012-04-06 08:48:19+0000,2012-04-06 10:51:05+0000
gen-Case06,start,Role 3,2012-04-06 12:13:31+0000,2012-04-06 14:21:47+0000
gen-Case06,start,Role 1,2012-04-06 14:53:13+0000,2012-04-06 17:05:29+0000
gen-Case06,start,Role 1,2012-04-06 19:24:00+0000,2012-04-06 21:35:48+0000
gen-Case06,start,Role 1,2012-04-07 00:49:36+0000,2012-04-07 02:58:02+0000
gen-Case06,start,Role 1,2012-04-07 06:42:33+0000,2012-04-07 08:47:55+0000
gen-Case06,start,Role 1,2012-04-07 12:39:49+0000,2012-04-07 14:40:36+0000
gen-Case06,start,Role 1,2012-04-07 18:38:42+0000,2012-04-07 20:37:06+0000
gen-Case06,start,Role 3,2012-04-08 00:50:49+0000,2012-04-08 02:47:28+0000
gen-Case06,start,Role 1,2012-04-08 04:52:43+0000,2012-04-08 06:49:42+0000
gen-Case06,start,Role 3,2012-04-08 10:44:35+0000,2012-04-08 12:44:51+0000
gen-Case06,start,Role 1,2012-04-08 15:23:17+0000,2012-04-08 17:21:35+0000
gen-Case06,start,Role 1,2012-04-08 21:55:56+0000,2012-04-08 23:56:23+0000
gen-Case06,start,Role 1,2012-04-09 05:31:01+0000,2012-04-09 07:29:27+0000
gen-Case06,start,Role 1,2012-04-09 13:35:04+0000,2012-04-09 15:31:43+0000
gen-Case06,start,Role 1,2012-04-09 21:32:03+0000,2012-04-09 23:27:02+0000
gen-Case06,start,Role 1,2012-04-10 05:10:34+0000,2012-04-10 07:02:24+0000
gen-Case06,start,Role 3,2012-04-10 12:17:48+0000,2012-04-10 14:07:57+0000
gen-Case06,start,Role 7,2012-04-10 16:34:07+0000,2012-04-10 18:25:11+0000
gen-Case06,start,Role 3,2012-04-10 21:11:51+0000,2012-04-10 23:13:29+0000
gen-Case06,start,Role 2,2012-04-11 01:04:24+0000,2012-04-11 03:09:19+0000
gen-Case06,start,Role 3,2012-04-11 05:41:27+0000,2012-04-11 07:56:59+0000
gen-Case06,start,Role 2,2012-04-11 10:06:34+0000,2012-04-11 12:23:45+0000
gen-Case06,start,Role 3,2012-04-11 15:00:24+0000,2012-04-11 17:23:21+0000
gen-Case06,start,Role 3,2012-04-11 19:32:35+0000,2012-04-11 21:55:28+0000
gen-Case06,start,Role 3,2012-04-12 00:31:11+0000,2012-04-12 02:52:36+0000
gen-Case06,start,Role 3,2012-04-12 05:52:59+0000,2012-04-12 08:12:04+0000
gen-Case06,start,Role 1,2012-04-12 11:43:38+0000,2012-04-12 14:00:30+0000
gen-Case06,start,Role 1,2012-04-12 18:54:10+0000,2012-04-12 21:07:33+0000
gen-Case06,start,Role 1,2012-04-13 02:31:06+0000,2012-04-13 04:39:36+0000
gen-Case06,start,Role 3,2012-04-13 10:08:57+0000,2012-04-13 12:14:03+0000
gen-Case06,start,Role 3,2012-04-13 15:13:34+0000,2012-04-13 17:18:43+0000
gen-Case06,start,Role 1,2012-04-13 19:54:29+0000,2012-04-13 21:59:35+0000
gen-Case06,start,Role 1,2012-04-14 01:53:53+0000,2012-04-14 04:00:50+0000
gen-Case06,start,Role 1,2012-04-14 09:08:05+0000,2012-04-14 11:11:26+0000
gen-Case06,start,Role 1,2012-04-14 16:59:49+0000,2012-04-14 19:00:56+0000
gen-Case06,start,Role 1,2012-04-15 01:02:57+0000,2012-04-15 03:00:55+0000
gen-Case06,start,Role 3,2012-04-15 08:50:14+0000,2012-04-15 10:46:12+0000
gen-Case06,start,Role 1,2012-04-15 14:00:00+0000,2012-04-15 15:54:42+0000
gen-Case06,start,Role 3,2012-04-15 20:28:25+0000,2012-04-15 22:25:32+0000
gen-Case06,start,Role 1,2012-04-16 01:21:44+0000,2012-04-16 03:17:42+0000
gen-Case06,start,Role 1,2012-04-16 08:00:42+0000,2012-04-16 09:59:39+0000
gen-Case06,start,Role 1,2012-04-16 15:32:57+0000,2012-04-16 17:29:34+0000
gen-Case06,start,Role 1,2012-04-16 23:35:53+0000,2012-04-17 01:30:43+0000
gen-Case06,start,Role 3,2012-04-17 07:34:29+0000,2012-04-17 09:27:40+0000
gen-Case06,start,Role 1,2012-04-17 12:40:26+0000,2012-04-17 14:34:19+0000
gen-Case06,start,Role 1,2012-04-17 19:02:24+0000,2012-04-17 20:58:30+0000
gen-Case06,start,Role 1,2012-04-18 01:57:21+0000,2012-04-18 03:51:22+0000
gen-Case06,start,Role 1,2012-04-18 09:22:54+0000,2012-04-18 11:15:40+0000
gen-Case06,start,Role 1,2012-04-18 16:56:47+0000,2012-04-18 18:48:23+0000
gen-Case06,start,Role 1,2012-04-19 00:26:57+0000,2012-04-19 02:17:38+0000
gen-Case06,start,Role 3,2012-04-19 07:50:51+0000,2012-04-19 09:40:51+0000
gen-Case06,start,Role 13,2012-04-19 12:37:18+0000,2012-04-19 14:28:17+0000
gen-Case06,start,Role 3,2012-04-19 17:29:09+0000,2012-04-19 19:02:48+0000
gen-Case06,start,Role 9,2012-04-19 19:52:56+0000,2012-04-19 21:32:06+0000
gen-Case06,start,Role 1,2012-04-20 00:37:28+0000,2012-04-20 02:40:46+0000
gen-Case06,start,Role 1,2012-04-20 07:14:02+0000,2012-04-20 09:14:48+0000
gen-Case06,start,Role 1,2012-04-20 15:13:26+0000,2012-04-20 17:12:09+0000
gen-Case06,start,Role 3,2012-04-20 23:25:47+0000,2012-04-21 01:22:21+0000
gen-Case06,start,Role 1,2012-04-21 04:38:04+0000,2012-04-21 06:35:50+0000
gen-Case06,start,Role 1,2012-04-21 10:51:35+0000,2012-04-21 12:50:23+0000
gen-Case06,start,Role 1,2012-04-21 17:29:04+0000,2012-04-21 19:25:29+0000
gen-Case06,start,Role 1,2012-04-22 00:24:23+0000,2012-04-22 02:19:11+0000
gen-Case06,start,Role 3,2012-04-22 07:22:39+0000,2012-04-22 09:16:07+0000
gen-Case06,start,Role 1,2012-04-22 11:44:23+0000,2012-04-22 13:38:46+0000
gen-Case06,start,Role 1,2012-04-22 17:41:53+0000,2012-04-22 19:39:11+0000
gen-Case06,start,Role 1,2012-04-23 00:31:25+0000,2012-04-23 02:27:08+0000
gen-Case06,start,Role 1,2012-04-23 07:52:00+0000,2012-04-23 09:45:44+0000
gen-Case06,start,Role 3,2012-04-23 15:52:11+0000,2012-04-23 17:44:26+0000
gen-Case06,start,Role 1,2012-04-23 21:07:46+0000,2012-04-23 23:00:26+0000
gen-Case06,start,Role 1,2012-04-24 03:29:57+0000,2012-04-24 05:25:15+0000
gen-Case06,start,Role 1,2012-04-24 10:37:47+0000,2012-04-24 12:31:40+0000
gen-Case06,start,Role 3,2012-04-24 18:15:42+0000,2012-04-24 20:08:26+0000
gen-Case06,start,Role 1,2012-04-24 23:23:01+0000,2012-04-25 01:16:40+0000
gen-Case06,start,Role 1,2012-04-25 05:51:57+0000,2012-04-25 07:48:00+0000
gen-Case06,start,Role 1,2012-04-25 13:03:56+0000,2012-04-25 14:58:15+0000
gen-Case06,start,Role 1,2012-04-25 20:42:13+0000,2012-04-25 22:35:11+0000
gen-Case06,start,Role 1,2012-04-26 04:21:35+0000,2012-04-26 06:13:17+0000
gen-Case06,start,end,2012-04-26 11:50:49+0000,2012-04-26 13:41:28+0000
gen-Case06,start,Role 1,2012-04-26 21:34:38+0000,2012-04-26 23:48:12+0000
gen-Case06,start,Role 1,2012-04-27 07:20:11+0000,2012-04-27 09:22:18+0000
gen-Case06,start,Role 1,2012-04-27 17:05:19+0000,2012-04-27 19:05:58+0000
gen-Case06,start,Role 1,2012-04-28 02:28:56+0000,2012-04-28 04:27:40+0000
gen-Case06,start,Role 1,2012-04-28 11:18:57+0000,2012-04-28 13:15:35+0000
gen-Case07,Turning & Milling,Role 6,2012-03-13 05:23:18+0000,2012-03-13 08:10:32+0000
gen-Case07,Turning & Milling,Role 1,2012-03-13 17:43:35+0000,2012-03-13 20:16:38+0000
gen-Case07,Turning & Milling,Role 1,2012-03-14 06:58:29+0000,2012-03-14 09:07:55+0000
gen-Case07,Turning & Milling,Role 1,2012-03-14 19:14:28+0000,2012-03-14 21:13:34+0000
gen-Case07,Turning & Milling,Role 3,2012-03-15 07:32:23+0000,2012-03-15 09:19:52+0000
gen-Case07,Turning & Milling,Role 1,2012-03-15 20:39:08+0000,2012-03-15 22:14:55+0000
gen-Case07,Turning & Milling,Role 1,2012-03-16 09:34:44+0000,2012-03-16 11:10:13+0000
gen-Case07,Turning & Milling,Role 1,2012-03-16 23:28:06+0000,2012-03-17 01:00:29+0000
gen-Case07,Turning & Milling,Role 5,2012-03-17 14:07:06+0000,2012-03-17 15:37:52+0000
gen-Case07,Turning & Milling Q.C.,Role 3,2012-03-18 03:10:11+0000,2012-03-18 04:14:58+0000
gen-Case07,Lapping,Role 9,2012-03-18 16:04:08+0000,2012-03-18 17:03:04+0000
gen-Case07,start,Role 7,2012-03-19 07:09:03+0000,2012-03-19 08:40:57+0000
gen-Case07,start,Role 7,2012-03-19 22:57:20+0000,2012-03-20 00:39:07+0000
gen-Case07,start,Role 5,2012-03-20 12:21:57+0000,2012-03-20 14:19:30+0000
gen-Case07,start,Role 3,2012-03-20 23:38:44+0000,2012-03-21 01:03:56+0000
gen-Case07,start,Role 3,2012-03-21 01:03:56+0000,2012-03-21 02:49:21+0000
gen-Case07,start,end,2012-03-21 02:49:21+0000,2012-03-21 04:50:51+0000
