caseid,task,user,start_timestamp,end_timestamp
Case53,Turning & Milling,ID4219,2012/03/15 03:54:00,2012/03/15 05:39:00
Case53,Turning & Milling,ID4219,2012/03/15 05:39:00,2012/03/15 09:26:00
Case53,Turning & Milling,ID0997,2012/03/15 14:00:00,2012/03/15 15:00:00
Case53,Turning & Milling Q.C.,ID4287,2012/03/15 14:00:00,2012/03/15 15:00:00
Case53,Turning & Milling,ID0997,2012/03/15 15:00:00,2012/03/15 18:30:00
Case53,Turning & Milling Q.C.,ID4287,2012/03/15 20:20:00,2012/03/15 20:31:00
Case53,Turning & Milling Q.C.,ID4287,2012/03/16 15:00:00,2012/03/16 16:08:00
Case53,Laser Marking,ID0998,2012/03/19 16:39:00,2012/03/19 18:21:00
Case53,Flat Grinding,ID0998,2012/03/21 00:20:00,2012/03/21 00:21:00
Case53,Round Grinding,ID0998,2012/03/21 23:35:00,2012/03/22 00:45:00
Case53,Round Grinding,ID4872,2012/03/22 01:30:00,2012/03/22 03:21:00
Case53,Final Inspection Q.C.,ID4287,2012/03/22 17:30:00,2012/03/22 20:30:00
Case53,Final Inspection Q.C.,ID4287,2012/03/23 17:30:00,2012/03/23 17:44:00
Case53,Packing,ID4491,2012/03/25 08:00:00,2012/03/25 09:00:00
Case54,Turning & Milling,ID4429,2012/03/18 16:24:00,2012/03/18 23:10:00
Case54,Turning & Milling,ID4167,2012/03/19 03:08:00,2012/03/19 06:46:00
Case54,Turning & Milling,ID4932,2012/03/19 14:32:00,2012/03/19 15:17:00
Case54,Turning & Milling,ID4932,2012/03/19 16:37:00,2012/03/19 23:04:00
Case54,Turning & Milling Q.C.,ID4287,2012/03/19 19:39:00,2012/03/19 20:38:00
Case54,Turning & Milling,ID4167,2012/03/19 23:05:00,2012/03/20 05:59:00
Case54,Turning & Milling Q.C.,ID4287,2012/03/20 14:00:00,2012/03/20 14:15:00
Case54,Flat Grinding,ID0998,2012/03/20 20:50:00,2012/03/20 21:50:00
Case54,Flat Grinding,ID0998,2012/03/20 21:51:00,2012/03/20 23:06:00
Case54,Turning & Milling Q.C.,ID4287,2012/03/20 23:30:00,2012/03/21 00:19:00
Case54,Final Inspection Q.C.,ID4287,2012/03/21 00:20:00,2012/03/21 01:00:00
Case54,Flat Grinding,ID0998,2012/03/21 00:22:00,2012/03/21 00:23:00
Case54,Lapping,ID0998,2012/03/21 00:23:00,2012/03/21 01:38:00
Case54,Laser Marking,ID0998,2012/03/21 01:02:00,2012/03/21 01:03:00
Case54,Packing,ID4820,2012/03/22 07:00:00,2012/03/22 08:00:00
Case54,Final Inspection Q.C.,ID4287,2012/03/22 16:07:00,2012/03/22 16:30:00
Case55,Turn & Mill. & Screw Assem,ID4132,2012/02/09 21:27:00,2012/02/10 00:48:00
Case55,Turn & Mill. & Screw Assem,ID4641,2012/02/10 03:13:00,2012/02/10 04:22:00
Case55,Turn & Mill. & Screw Assem,ID4641,2012/02/10 04:22:00,2012/02/10 13:44:00
Case55,Turning & Milling Q.C.,ID4287,2012/02/10 13:59:00,2012/02/10 14:30:00
Case55,Turn & Mill. & Screw Assem,ID3846,2012/02/10 14:12:00,2012/02/10 19:53:00
Case55,Turn & Mill. & Screw Assem,ID4132,2012/02/12 05:05:00,2012/02/12 13:37:00
Case55,Turn & Mill. & Screw Assem,ID4641,2012/02/12 13:58:00,2012/02/12 14:27:00
Case55,Turn & Mill. & Screw Assem,ID3846,2012/02/12 16:04:00,2012/02/12 22:59:00
Case55,Turn & Mill. & Screw Assem,ID4132,2012/02/12 23:06:00,2012/02/13 05:44:00
Case55,Turning & Milling Q.C.,ID4287,2012/02/19 16:00:00,2012/02/19 17:30:00
Case55,Laser Marking,ID4882,2012/02/20 16:49:00,2012/02/20 17:38:00
Case55,Flat Grinding,ID4882,2012/02/21 07:00:00,2012/02/21 08:15:00
Case55,Flat Grinding,ID4882,2012/02/21 16:03:00,2012/02/21 19:13:00
Case55,Lapping,ID4882,2012/02/22 07:00:00,2012/02/22 08:15:00
Case55,Lapping,ID4882,2012/02/22 16:07:00,2012/02/22 17:37:00
Case55,Final Inspection Q.C.,ID4493,2012/02/23 17:21:00,2012/02/23 18:21:00
Case55,Packing,ID4820,2012/02/24 07:00:00,2012/02/24 08:00:00
Case55,Turn & Mill. & Screw Assem,ID0937,2012/03/19 07:00:00,2012/03/19 08:15:00
Case56,Turning,ID4219,2012/03/06 14:40:00,2012/03/06 16:09:00
Case56,Turning,ID0997,2012/03/08 05:06:00,2012/03/08 09:08:00
Case56,Packing,ID4820,2012/03/08 07:00:00,2012/03/08 08:00:00
Case56,Turning,ID0997,2012/03/08 09:08:00,2012/03/08 11:18:00
Case56,Turning Q.C.,ID4618,2012/03/08 14:12:00,2012/03/08 14:46:00
Case56,Lapping,ID0998,2012/03/08 17:12:00,2012/03/08 18:25:00
Case56,Laser Marking,ID0998,2012/03/08 18:26:00,2012/03/08 18:44:00
Case56,Final Inspection Q.C.,ID4618,2012/03/08 18:30:00,2012/03/08 19:19:00
Case58,Round Grinding,ID4528,2012/02/09 17:49:00,2012/02/09 18:16:00
Case58,Round Grinding,ID4528,2012/02/09 19:28:00,2012/02/09 20:37:00
Case58,Round Grinding,ID4872,2012/02/09 23:02:00,2012/02/10 01:14:00
Case58,Round Grinding,ID4528,2012/02/12 06:14:00,2012/02/12 13:12:00
Case58,Final Inspection Q.C.,ID4618,2012/02/19 13:50:00,2012/02/19 22:11:00
Case58,Laser Marking,ID0998,2012/02/19 22:09:00,2012/02/19 23:24:00
Case58,Packing,ID4820,2012/02/20 07:00:00,2012/02/20 08:00:00
Case59,Turning & Milling,ID4794,2012/03/18 16:47:00,2012/03/18 22:54:00
Case59,Turning & Milling,ID4429,2012/03/18 23:11:00,2012/03/19 00:59:00
Case59,Turning & Milling,ID4529,2012/03/19 03:21:00,2012/03/19 04:18:00
Case59,Turning & Milling Q.C.,ID4618,2012/03/21 16:20:00,2012/03/21 17:10:00
Case59,Laser Marking,ID4718,2012/03/21 21:51:00,2012/03/21 21:56:00
Case59,Lapping,ID0420,2012/03/21 23:57:00,2012/03/22 00:35:00
Case59,Packing,ID4820,2012/03/22 07:00:00,2012/03/22 08:00:00
Case59,Final Inspection Q.C.,ID4618,2012/03/22 16:27:00,2012/03/22 18:08:00
Case59,Turning & Milling Q.C.,ID4618,2012/03/23 19:18:00,2012/03/23 20:33:00
Case6,Turning & Milling,ID0997,2012/02/06 12:00:00,2012/02/06 13:30:00
Case6,Turning & Milling,ID0997,2012/02/06 13:12:00,2012/02/06 13:36:00
Case6,Turning & Milling,ID4219,2012/02/07 19:40:00,2012/02/07 22:43:00
Case6,Turning & Milling,ID4219,2012/02/07 23:00:00,2012/02/08 01:52:00
Case6,Turning & Milling,ID0997,2012/02/08 03:27:00,2012/02/08 10:38:00
Case6,Turning & Milling,ID0997,2012/02/08 10:39:00,2012/02/08 13:44:00
Case6,Turning & Milling Q.C.,ID4618,2012/02/08 13:50:00,2012/02/08 14:06:00
Case6,Turning & Milling Q.C.,ID4618,2012/02/08 13:50:00,2012/02/08 21:44:00
Case6,Turning & Milling,ID4219,2012/02/08 14:00:00,2012/02/09 01:03:00
Case6,Turning & Milling,ID0997,2012/02/09 03:39:00,2012/02/09 07:37:00
Case6,Flat Grinding,ID4882,2012/02/09 07:00:00,2012/02/09 08:15:00
Case6,Turning & Milling Q.C.,ID4618,2012/02/09 14:14:00,2012/02/09 14:23:00
Case6,Flat Grinding,ID4882,2012/02/10 15:31:00,2012/02/10 16:16:00
Case6,Laser Marking,ID0998,2012/02/12 16:39:00,2012/02/12 17:26:00
Case6,Final Inspection Q.C.,ID4618,2012/02/13 23:40:00,2012/02/13 23:41:00
Case6,Packing,ID4820,2012/02/14 07:00:00,2012/02/14 08:00:00
Case6,Packing,ID4820,2012/02/14 07:00:00,2012/02/14 08:00:00
Case6,Laser Marking,ID0998,2012/02/27 07:00:00,2012/02/27 08:15:00
Case60,Turning,ID4219,2012/03/16 05:23:00,2012/03/16 07:10:00
Case60,Lapping,ID0998,2012/03/16 14:00:00,2012/03/16 14:20:00
Case60,Turning,ID0997,2012/03/16 16:53:00,2012/03/16 19:30:00
Case60,Turning Q.C.,ID4287,2012/03/18 14:00:00,2012/03/18 15:00:00
Case60,Turning,ID4219,2012/03/18 14:01:00,2012/03/18 15:39:00
Case60,Turning,ID0997,2012/03/18 23:51:00,2012/03/19 06:30:00
Case60,Turning Q.C.,ID4287,2012/03/20 00:00:00,2012/03/20 00:58:00
Case60,Turning Q.C.,ID4287,2012/03/20 14:14:00,2012/03/20 15:00:00
Case60,Lapping,ID0998,2012/03/20 18:59:00,2012/03/20 19:35:00
Case60,Laser Marking,ID4882,2012/03/20 19:36:00,2012/03/20 19:47:00
Case60,Final Inspection Q.C.,ID4287,2012/03/20 20:30:00,2012/03/20 21:30:00
Case60,Final Inspection Q.C.,ID4287,2012/03/21 00:04:00,2012/03/21 00:05:00
Case60,Packing,ID4820,2012/03/21 07:00:00,2012/03/21 08:00:00
Case61,Turning & Milling,ID3846,2012/02/16 18:47:00,2012/02/16 23:05:00
Case61,Turning & Milling,ID3846,2012/02/16 22:27:00,2012/02/16 23:27:00
Case61,Turning & Milling,ID3846,2012/02/16 23:28:00,2012/02/17 00:30:00
Case61,Turning & Milling,ID4932,2012/02/17 04:15:00,2012/02/17 13:46:00
Case61,Turning & Milling,ID3846,2012/02/17 14:05:00,2012/02/17 17:31:00
Case61,Turning & Milling Q.C.,ID4287,2012/02/17 17:00:00,2012/02/17 18:49:00
Case61,Turning & Milling,ID4641,2012/02/19 09:45:00,2012/02/19 13:50:00
Case61,Turning & Milling,ID3846,2012/02/19 16:03:00,2012/02/19 17:53:00
Case61,Turning & Milling Q.C.,ID4287,2012/02/19 17:30:00,2012/02/19 18:30:00
Case61,Turning & Milling,ID3846,2012/02/19 17:54:00,2012/02/19 19:24:00
Case61,Turning & Milling,ID3846,2012/02/19 19:46:00,2012/02/19 22:14:00
Case61,Turning & Milling,ID4641,2012/02/20 03:05:00,2012/02/20 07:34:00
Case61,Turning & Milling,ID3846,2012/02/20 14:00:00,2012/02/20 22:27:00
Case61,Turning & Milling Q.C.,ID4493,2012/02/20 20:48:00,2012/02/20 23:49:00
Case61,Turning & Milling Q.C.,ID4493,2012/02/20 23:52:00,2012/02/20 23:55:00
Case61,Turning & Milling Q.C.,ID4493,2012/02/20 23:54:00,2012/02/21 01:09:00
Case61,Stress Relief,ID3998,2012/02/20 23:54:00,2012/02/20 23:54:00
Case61,Turning,ID3846,2012/03/14 20:36:00,2012/03/15 14:17:00
Case61,Turning,ID3846,2012/03/15 14:18:00,2012/03/15 15:21:00
Case61,Turning,ID3846,2012/03/18 16:15:00,2012/03/18 22:05:00
Case61,Turning Q.C.,ID4287,2012/03/18 22:00:00,2012/03/18 23:07:00
Case61,Turning,ID3846,2012/03/18 22:06:00,2012/03/19 01:00:00
Case61,Turning,ID4641,2012/03/19 07:19:00,2012/03/19 13:57:00
Case61,Turning,ID3846,2012/03/19 14:12:00,2012/03/19 21:57:00
Case61,Turning Q.C.,ID4287,2012/03/20 15:00:00,2012/03/20 17:00:00
Case61,Laser Marking,ID4882,2012/03/29 08:00:00,2012/03/29 09:15:00
Case61,Laser Marking,ID0998,2012/03/29 21:50:00,2012/03/29 22:51:00
Case62,Turning & Milling,ID4219,2012/02/19 20:27:00,2012/02/19 23:03:00
Case62,Turning & Milling,ID4219,2012/02/19 23:04:00,2012/02/20 13:41:00
Case62,Turning & Milling,ID4219,2012/02/20 13:42:00,2012/02/20 19:59:00
Case62,Turning & Milling,ID4219,2012/02/20 20:00:00,2012/02/20 22:35:00
Case62,Turning & Milling,ID4219,2012/02/20 22:36:00,2012/02/21 00:07:00
Case62,Turning & Milling,ID4219,2012/02/21 19:09:00,2012/02/21 19:51:00
Case62,Turning & Milling Q.C.,ID4618,2012/02/22 22:11:00,2012/02/22 22:47:00
Case62,Turning & Milling Q.C.,ID4618,2012/03/07 18:28:00,2012/03/07 22:09:00
Case62,Laser Marking,ID0998,2012/03/11 18:04:00,2012/03/11 19:19:00
Case62,Flat Grinding,ID0998,2012/03/11 18:33:00,2012/03/11 19:20:00
Case62,Lapping,ID4882,2012/03/11 19:21:00,2012/03/11 20:36:00
Case62,Round Grinding,ID4445,2012/03/13 14:01:00,2012/03/13 16:11:00
Case62,Round Grinding,ID4445,2012/03/13 16:12:00,2012/03/13 17:33:00
Case62,Grinding Rework,ID4872,2012/03/16 16:20:00,2012/03/16 18:45:00
Case62,Packing,ID4820,2012/03/19 07:00:00,2012/03/19 08:00:00
Case62,Final Inspection Q.C.,ID4618,2012/03/19 16:57:00,2012/03/19 18:03:00
Case63,Turning & Milling,ID4529,2012/02/08 12:34:00,2012/02/08 13:32:00
Case63,Turning & Milling,ID4529,2012/02/09 09:49:00,2012/02/09 12:08:00
Case63,Turning & Milling,ID4429,2012/02/10 16:33:00,2012/02/10 19:33:00
Case63,Turning & Milling Q.C.,ID4163,2012/02/10 16:56:00,2012/02/10 18:00:00
Case63,Turning & Milling,ID4794,2012/02/11 19:00:00,2012/02/12 02:00:00
Case63,Turning & Milling,ID4794,2012/02/11 20:08:00,2012/02/12 13:38:00
Case63,Turning & Milling,ID4167,2012/02/12 05:36:00,2012/02/12 17:00:00
Case63,Turning & Milling,ID4932,2012/02/12 14:07:00,2012/02/12 17:45:00
Case63,Turning & Milling Q.C.,ID4163,2012/02/13 20:20:00,2012/02/13 23:06:00
Case63,Laser Marking,ID4872,2012/02/15 17:19:00,2012/02/15 18:26:00
Case63,Laser Marking,ID0998,2012/02/16 18:54:00,2012/02/16 19:25:00
Case63,Lapping,ID4882,2012/03/07 07:00:00,2012/03/07 08:15:00
Case63,Lapping,ID4882,2012/03/08 07:00:00,2012/03/08 08:15:00
Case63,Grinding Rework,ID4882,2012/03/08 16:06:00,2012/03/08 19:55:00
Case63,Lapping,ID4882,2012/03/11 21:50:00,2012/03/11 22:41:00
Case63,Lapping,ID0998,2012/03/11 22:40:00,2012/03/11 23:05:00
Case63,Lapping,ID4882,2012/03/12 07:00:00,2012/03/12 08:15:00
Case63,Lapping,ID4882,2012/03/12 16:25:00,2012/03/12 17:56:00
Case63,Round Grinding,ID4385,2012/03/13 03:06:00,2012/03/13 06:09:00
Case63,Round Grinding,ID4385,2012/03/13 06:10:00,2012/03/13 06:49:00
Case63,Round Grinding,ID0420,2012/03/13 06:51:00,2012/03/13 13:44:00
Case63,Round Grinding,ID4355,2012/03/13 14:00:00,2012/03/13 16:11:00
Case63,Round Grinding,ID4445,2012/03/13 16:11:00,2012/03/14 00:40:00
Case63,Round Grinding,ID4385,2012/03/14 00:41:00,2012/03/14 03:11:00
Case63,Round Grinding,ID0420,2012/03/14 03:12:00,2012/03/14 13:49:00
Case63,Round Grinding,ID4355,2012/03/14 13:50:00,2012/03/14 23:02:00
Case63,Round Grinding,ID4385,2012/03/14 23:45:00,2012/03/15 03:07:00
Case63,Turning & Milling Q.C.,ID0420,2012/03/15 03:08:00,2012/03/15 13:45:00
Case63,Round Grinding,ID4355,2012/03/15 13:53:00,2012/03/15 23:18:00
Case63,Round Grinding,ID4385,2012/03/15 23:17:00,2012/03/16 06:44:00
Case63,Turning & Milling Q.C.,ID0420,2012/03/16 06:45:00,2012/03/16 10:03:00
Case63,Round Grinding,ID4355,2012/03/16 14:04:00,2012/03/16 16:52:00
Case63,Lapping,ID0998,2012/03/16 15:14:00,2012/03/16 18:39:00
Case63,Round Grinding,ID4355,2012/03/16 16:53:00,2012/03/16 19:17:00
Case63,Round Grinding,ID4445,2012/03/18 05:14:00,2012/03/18 13:52:00
Case63,Round Grinding,ID4385,2012/03/18 17:21:00,2012/03/18 22:53:00
Case63,Round Grinding,ID0420,2012/03/18 22:56:00,2012/03/19 00:52:00
Case63,Round Grinding,ID4445,2012/03/19 04:00:00,2012/03/19 13:49:00
Case63,Round Grinding,ID4385,2012/03/19 14:06:00,2012/03/19 15:02:00
Case63,Round Grinding,ID0420,2012/03/19 15:01:00,2012/03/20 00:53:00
Case63,Round Grinding,ID4445,2012/03/20 03:16:00,2012/03/20 07:44:00
Case63,Final Inspection Q.C.,ID4163,2012/03/26 19:20:00,2012/03/26 20:50:00
Case63,Final Inspection Q.C.,ID4163,2012/03/26 21:20:00,2012/03/27 00:11:00
Case63,Final Inspection Q.C.,ID4163,2012/03/27 15:00:00,2012/03/27 16:40:00
Case63,Final Inspection Q.C.,ID4163,2012/03/27 19:00:00,2012/03/27 20:50:00
Case63,Final Inspection Q.C.,ID4163,2012/03/27 21:20:00,2012/03/28 02:01:00
Case63,Grinding Rework,ID4528,2012/03/28 00:00:00,2012/03/28 03:30:00
Case63,Final Inspection Q.C.,ID4163,2012/03/28 15:00:00,2012/03/28 16:40:00
Case63,Final Inspection Q.C.,ID4163,2012/03/28 17:00:00,2012/03/28 17:20:00
Case63,Final Inspection Q.C.,ID4163,2012/03/28 17:20:00,2012/03/28 17:40:00
Case63,Final Inspection Q.C.,ID4163,2012/03/28 17:40:00,2012/03/28 18:00:00
Case63,Packing,ID4291,2012/03/29 08:00:00,2012/03/29 09:00:00
Case63,Final Inspection Q.C.,ID4163,2012/03/29 15:00:00,2012/03/29 16:40:00
Case64,Turning & Milling,ID4429,2012/03/15 23:29:00,2012/03/16 06:59:00
Case64,Turning & Milling,ID4932,2012/03/16 07:20:00,2012/03/16 14:00:00
Case64,Turning & Milling,ID4529,2012/03/16 14:10:00,2012/03/16 19:49:00
Case64,Turning & Milling,ID4932,2012/03/17 15:23:00,2012/03/17 22:00:00
Case64,Turning & Milling,ID4932,2012/03/18 20:22:00,2012/03/18 23:04:00
Case64,Turning & Milling,ID4429,2012/03/18 23:40:00,2012/03/19 00:59:00
Case64,Turning & Milling,ID4529,2012/03/19 03:07:00,2012/03/19 03:08:00
Case64,Turning & Milling,ID4529,2012/03/19 03:08:00,2012/03/19 13:10:00
Case65,Turning & Milling,ID3846,2012/03/22 14:00:00,2012/03/22 15:00:00
Case65,Turning & Milling Q.C.,ID4618,2012/03/22 18:08:00,2012/03/22 18:59:00
Case65,Turning & Milling,ID4641,2012/03/29 18:58:00,2012/03/30 00:02:00
Case65,Turning & Milling,ID3846,2012/03/30 00:43:00,2012/03/30 07:41:00
Case65,Turning & Milling,ID4794,2012/03/30 07:55:00,2012/03/30 13:54:00
Case65,Turning & Milling,ID0937,2012/03/30 17:00:00,2012/03/30 20:00:00
Case66,Turning,ID4219,2012/02/19 17:18:00,2012/02/19 17:58:00
Case66,Turning,ID4219,2012/02/19 17:59:00,2012/02/19 20:26:00
Case66,Turning Q.C.,ID4618,2012/02/19 22:52:00,2012/02/19 22:53:00
Case66,Flat Grinding,ID0998,2012/02/20 17:24:00,2012/02/20 18:21:00
Case66,Lapping,ID0998,2012/03/01 18:51:00,2012/03/01 20:58:00
Case66,Turning Q.C.,ID4618,2012/03/08 19:28:00,2012/03/08 22:53:00
Case66,Lapping,ID0998,2012/03/09 19:55:00,2012/03/09 21:10:00
Case66,Laser Marking,ID0998,2012/03/09 19:55:00,2012/03/09 21:10:00
Case66,Packing,ID4820,2012/03/11 07:00:00,2012/03/11 08:00:00
Case66,Final Inspection Q.C.,ID4618,2012/03/11 15:11:00,2012/03/11 16:26:00
Case67,Turning & Milling,ID4429,2012/02/03 02:46:00,2012/02/03 05:53:00
Case67,Turning & Milling,ID4429,2012/02/03 04:55:00,2012/02/03 06:39:00
Case67,Turning & Milling,ID4932,2012/02/03 06:46:00,2012/02/03 14:00:00
Case67,Turning & Milling,ID4932,2012/02/03 08:00:00,2012/02/03 14:02:00
Case67,Turning & Milling,ID4167,2012/02/03 14:16:00,2012/02/03 19:50:00
Case67,Turning & Milling,ID4932,2012/02/03 19:50:00,2012/02/04 03:30:00
Case67,Turning & Milling,ID4641,2012/02/05 06:24:00,2012/02/05 13:38:00
Case67,Turning & Milling,ID4932,2012/02/05 13:51:00,2012/02/05 22:52:00
Case67,Turning & Milling Q.C.,ID4163,2012/02/05 14:00:00,2012/02/05 15:40:00
Case67,Turning & Milling,ID4167,2012/02/05 22:56:00,2012/02/06 06:53:00
Case67,Turning & Milling,ID4529,2012/02/06 06:57:00,2012/02/06 10:41:00
Case67,Turning & Milling,ID0997,2012/02/06 10:36:00,2012/02/06 13:36:00
Case67,Turning & Milling,ID4932,2012/02/06 14:01:00,2012/02/06 18:49:00
Case67,Turning & Milling,ID4932,2012/02/06 19:10:00,2012/02/06 22:59:00
Case67,Turning & Milling,ID4167,2012/02/07 00:12:00,2012/02/07 03:16:00
Case67,Turning & Milling,ID4529,2012/02/07 03:16:00,2012/02/07 09:27:00
Case67,Turning & Milling Q.C.,ID4163,2012/02/07 16:00:00,2012/02/07 19:10:00
Case67,Laser Marking,ID3846,2012/02/08 16:05:00,2012/02/08 16:33:00
Case67,Laser Marking,ID0998,2012/02/08 18:00:00,2012/02/08 20:39:00
Case67,Lapping,ID4882,2012/03/27 08:00:00,2012/03/27 09:15:00
Case67,Grinding Rework,ID4882,2012/03/27 19:49:00,2012/03/27 21:25:00
Case67,Grinding Rework,ID4882,2012/03/27 21:25:00,2012/03/27 21:26:00
Case67,Lapping,ID0998,2012/03/27 21:27:00,2012/03/28 00:05:00
Case68,Turning,ID4442,2012/02/27 17:30:00,2012/02/27 22:00:00
Case68,Turning,ID3718,2012/02/27 23:00:00,2012/02/28 00:00:00
Case68,Final Inspection Q.C.,ID4287,2012/02/28 14:09:00,2012/02/28 15:40:00
Case68,Packing,ID4820,2012/02/29 07:00:00,2012/02/29 08:00:00
Case68,Final Inspection Q.C.,ID4287,2012/02/29 21:00:00,2012/02/29 21:30:00
Case69,Milling,ID0997,2012/03/13 14:58:00,2012/03/13 22:57:00
Case69,Packing,ID4820,2012/03/20 07:00:00,2012/03/20 08:00:00
Case69,Final Inspection Q.C.,ID4618,2012/03/20 16:43:00,2012/03/20 17:58:00
Case7,Turning & Milling,ID4167,2012/03/11 18:48:00,2012/03/12 02:35:00
Case7,Setup,ID4932,2012/03/12 02:37:00,2012/03/12 04:30:00
Case7,Turning & Milling,ID4167,2012/03/12 14:53:00,2012/03/12 23:02:00
Case7,Turning & Milling,ID4429,2012/03/13 00:17:00,2012/03/13 02:44:00
Case7,Turning & Milling,ID4932,2012/03/13 02:48:00,2012/03/13 03:24:00
Case7,Turning & Milling,ID4932,2012/03/13 03:25:00,2012/03/13 04:10:00
Case7,Turning & Milling Q.C.,ID4618,2012/03/13 16:19:00,2012/03/13 16:20:00
Case7,Flat Grinding,ID0998,2012/03/14 22:58:00,2012/03/15 00:13:00
Case7,Lapping,ID0998,2012/03/14 22:58:00,2012/03/15 00:13:00
Case7,Laser Marking,ID0998,2012/03/14 22:59:00,2012/03/15 00:14:00
Case7,Final Inspection Q.C.,ID4618,2012/03/15 00:02:00,2012/03/15 00:58:00
Case7,Final Inspection Q.C.,ID4618,2012/03/15 13:58:00,2012/03/15 16:46:00
Case7,Packing,ID4820,2012/03/16 07:00:00,2012/03/16 08:00:00
Case70,Turning & Milling,ID3846,2012/02/21 14:05:00,2012/02/22 01:05:00
Case70,Turning & Milling,ID3846,2012/02/21 16:22:00,2012/02/22 01:06:00
Case70,Turning & Milling,ID3846,2012/02/22 15:04:00,2012/02/22 20:29:00
Case70,Turning & Milling,ID3846,2012/02/22 20:31:00,2012/02/22 23:08:00
Case70,Turning & Milling,ID3846,2012/02/23 14:11:00,2012/02/23 18:14:00
Case70,Turning & Milling,ID3846,2012/02/23 18:13:00,2012/02/23 22:38:00
Case70,Turning & Milling,ID4641,2012/02/24 03:51:00,2012/02/24 13:34:00
Case70,Turning & Milling,ID3846,2012/02/26 05:02:00,2012/02/26 10:21:00
Case70,Turning & Milling,ID3846,2012/02/26 10:57:00,2012/02/26 14:00:00
Case70,Turning & Milling,ID4641,2012/02/26 16:46:00,2012/02/26 22:57:00
Case70,Turning & Milling Q.C.,ID4287,2012/02/26 23:44:00,2012/02/27 00:00:00
Case70,Turning & Milling Q.C.,ID4287,2012/02/27 00:01:00,2012/02/27 01:00:00
Case70,Turning & Milling,ID3846,2012/02/27 01:31:00,2012/02/27 03:35:00
Case70,Turning & Milling Q.C.,ID4287,2012/02/27 17:30:00,2012/02/27 22:50:00
Case70,Turning & Milling,ID3846,2012/02/28 00:13:00,2012/02/28 06:45:00
Case70,Turning & Milling Q.C.,ID4287,2012/02/28 16:00:00,2012/02/28 20:20:00
Case70,Turning & Milling,ID3846,2012/02/28 23:13:00,2012/02/29 06:39:00
Case70,Turning & Milling,ID4641,2012/02/29 14:56:00,2012/02/29 22:27:00
Case70,Turning & Milling Q.C.,ID4287,2012/02/29 16:00:00,2012/02/29 18:26:00
Case70,Turning & Milling,ID4641,2012/02/29 22:27:00,2012/02/29 23:01:00
Case70,Turning & Milling,ID3846,2012/02/29 23:05:00,2012/03/01 00:20:00
Case70,Turning & Milling,ID4641,2012/03/01 14:00:00,2012/03/01 17:47:00
Case70,Turning & Milling,ID4641,2012/03/01 14:01:00,2012/03/01 22:44:00
Case70,Turning & Milling Q.C.,ID4287,2012/03/04 16:00:00,2012/03/04 22:50:00
Case70,Turning & Milling,ID4641,2012/03/05 03:49:00,2012/03/05 06:37:00
Case70,Turning & Milling,ID4641,2012/03/05 06:38:00,2012/03/05 13:55:00
Case70,Turning & Milling Q.C.,ID4287,2012/03/05 14:06:00,2012/03/05 23:05:00
Case70,Turning & Milling,ID4132,2012/03/05 14:49:00,2012/03/05 22:55:00
Case70,Turning & Milling,ID4641,2012/03/06 03:34:00,2012/03/06 09:39:00
Case70,Turning & Milling Q.C.,ID0937,2012/03/06 07:00:00,2012/03/06 08:15:00
Case70,Turning & Milling,ID4641,2012/03/06 11:00:00,2012/03/06 13:00:00
Case70,Turning & Milling Q.C.,ID4287,2012/03/06 14:00:00,2012/03/06 21:00:00
Case70,Turning & Milling,ID4132,2012/03/06 14:00:00,2012/03/06 15:40:00
Case70,Turning & Milling Q.C.,ID4287,2012/03/06 20:20:00,2012/03/06 22:04:00
Case70,Turning & Milling,ID4641,2012/03/07 04:01:00,2012/03/07 10:37:00
Case70,Turning & Milling Q.C.,ID4287,2012/03/07 13:57:00,2012/03/07 14:25:00
Case70,Turning & Milling,ID4219,2012/03/19 14:49:00,2012/03/20 03:00:00
Case70,Turning & Milling,ID4219,2012/03/20 14:00:00,2012/03/21 01:30:00
Case70,Turning & Milling Q.C.,ID4287,2012/03/20 17:02:00,2012/03/20 18:35:00
Case70,Turning & Milling,ID0997,2012/03/21 02:28:00,2012/03/21 06:50:00
Case70,Turning & Milling,ID4219,2012/03/21 14:16:00,2012/03/21 22:37:00
Case70,Turning & Milling Q.C.,ID4287,2012/03/21 17:00:00,2012/03/21 17:56:00
Case70,Turning & Milling,ID0997,2012/03/22 03:37:00,2012/03/22 13:44:00
Case70,Turning & Milling,ID4219,2012/03/22 14:33:00,2012/03/22 19:42:00
Case70,Turning Q.C.,ID4287,2012/03/22 16:30:00,2012/03/22 17:30:00
Case70,Turning & Milling,ID3846,2012/03/22 18:44:00,2012/03/23 00:47:00
Case70,Turning & Milling,ID4219,2012/03/22 19:42:00,2012/03/23 03:06:00
Case70,Turning & Milling,ID4219,2012/03/23 03:07:00,2012/03/23 04:26:00
Case70,Turning & Milling,ID0997,2012/03/23 03:11:00,2012/03/23 13:47:00
Case70,Turning & Milling,ID3846,2012/03/24 13:45:00,2012/03/24 15:06:00
Case70,Turning & Milling,ID3846,2012/03/24 15:07:00,2012/03/24 19:05:00
Case70,Turning & Milling,ID3846,2012/03/24 19:05:00,2012/03/24 22:51:00
Case70,Turning Q.C.,ID4287,2012/03/25 15:00:00,2012/03/25 17:00:00
Case70,Turning & Milling,ID0997,2012/03/25 17:34:00,2012/03/25 23:51:00
